中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,2 ms,1584 Mbps,202752 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,7 ms,177 Mbps,22732 kB/s
35.230.79.26,443,35.212.193.165,US,Seattle,隧道,66 ms,156 Mbps,20070 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,10 ms,832 Mbps,106496 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,76 ms,318 Mbps,40755 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,739 Mbps,94617 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,6 ms,1520 Mbps,194560 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,61 Mbps,7888 kB/s
35.197.23.75,443,35.212.193.165,US,Seattle,隧道,73 ms,376 Mbps,48128 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,348 Mbps,44544 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,288 Mbps,36864 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,71 ms,348 Mbps,44646 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,92 ms,45 Mbps,5887 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,240 Mbps,30720 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,212 Mbps,27238 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,45 Mbps,5839 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,93 ms,40 Mbps,5236 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,260 Mbps,33280 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,284 Mbps,36352 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,208 Mbps,26624 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,94 ms,344 Mbps,44032 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,82 ms,265 Mbps,33996 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,96 ms,47 Mbps,6044 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,101 ms,50 Mbps,6501 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,44 Mbps,5698 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,101 ms,46 Mbps,6005 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,184 ms,130 Mbps,16691 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,170 ms,3 Mbps,435 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,38 Mbps,4936 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,43 Mbps,5562 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,185 ms,136 Mbps,17510 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,208 ms,101 Mbps,13004 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,33 Mbps,4313 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,213 ms,32 Mbps,4196 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,213 ms,33 Mbps,4232 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,198 ms,84 Mbps,10854 kB/s
130.162.144.191,443,2a09:bac1:3f20::22:11c,KR,Seoul,隧道,205 ms,32 Mbps,4165 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,221 ms,91 Mbps,11673 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,232 ms,4 Mbps,589 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,229 ms,2 Mbps,289 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,224 ms,4 Mbps,558 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,205 ms,36 Mbps,4728 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,215 ms,1 Mbps,223 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,258 ms,1 Mbps,254 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,192 ms,31 Mbps,3989 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,318 ms,0 Mbps,13 kB/s
