中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,457 Mbps,58572 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,21 ms,390 Mbps,49971 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,329 Mbps,42188 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,16 ms,76 Mbps,9764 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,27 ms,920 Mbps,117760 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,344 Mbps,44032 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,34 ms,435 Mbps,55705 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,454 Mbps,58163 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,36 ms,62 Mbps,7946 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,24 ms,65 Mbps,8412 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,68 ms,472 Mbps,60518 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,54 ms,401 Mbps,51404 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,381 Mbps,48844 kB/s
141.144.195.62,443,98.98.156.18,DE,Frankfurt,隧道,106 ms,184 Mbps,23552 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,22 ms,338 Mbps,43315 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:a5,US,Los Angeles,隧道,66 ms,83 Mbps,10649 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,63 ms,480 Mbps,61440 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,126 ms,191 Mbps,24473 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,130 ms,185 Mbps,23756 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,48 ms,469 Mbps,60108 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,61 ms,466 Mbps,59699 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,167 Mbps,21401 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,203 Mbps,26009 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,78 ms,450 Mbps,57651 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,38 ms,368 Mbps,47206 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,36 ms,48 Mbps,6168 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,107 ms,42 Mbps,5502 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,200 ms,112 Mbps,14336 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,73 ms,48 Mbps,6189 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,51 ms,389 Mbps,49868 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,211 ms,31 Mbps,4060 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,224 Mbps,28774 kB/s
130.61.23.77,443,130.61.23.77,146 Mbps,18739 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,61 ms,566 Mbps,72499 kB/s
141.147.64.246,443,2a0b:21c0:1007:1ca:0:7d63:86d8:2626,DE,Frankfurt,隧道,106 ms,127 Mbps,16281 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,116 ms,44 Mbps,5695 kB/s
144.22.252.124,443,144.22.252.124,BR,S
