中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,23 ms,717 Mbps,91852 kB/s
129.146.46.164,443,129.146.46.164,260 Mbps,33280 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,400 Mbps,51200 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,349 Mbps,44748 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,25 ms,658 Mbps,84275 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,31 ms,59 Mbps,7570 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,53 ms,452 Mbps,57856 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,48 ms,498 Mbps,63795 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,41 ms,536 Mbps,68608 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,47 ms,285 Mbps,36556 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,67 ms,354 Mbps,45363 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,48 ms,558 Mbps,71475 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,61 ms,369 Mbps,47308 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,123 ms,166 Mbps,21299 kB/s
141.144.198.61,443,2a0b:21c0:1007:1c7:0:40f0:3cfd:fc01,DE,Frankfurt,隧道,118 ms,100 Mbps,12800 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,85 Mbps,10956 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,123 ms,181 Mbps,23244 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,133 ms,2 Mbps,370 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,116 ms,46 Mbps,5970 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,122 ms,203 Mbps,26009 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,142 ms,76 Mbps,9784 kB/s
143.47.235.241,443,98.98.166.202,DE,Frankfurt,隧道,126 ms,177 Mbps,22732 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,145 ms,32 Mbps,4147 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,132 ms,44 Mbps,5733 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,174 ms,110 Mbps,14131 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,170 ms,39 Mbps,5079 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,197 ms,28 Mbps,3658 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,209 ms,33 Mbps,4269 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,277 ms,9 Mbps,1172 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,199 ms,3 Mbps,506 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,190 ms,1 Mbps,190 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,260 ms,0 Mbps,20 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,139 ms,28 Mbps,3616 kB/s
