中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,San Diego,中转,27 ms,376 Mbps,48128 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,18 ms,840 Mbps,107520 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::1bd:fd,US,Los Angeles,隧道,30 ms,79 Mbps,10137 kB/s
35.230.79.26,443,35.212.215.237,US,Seattle,隧道,53 ms,600 Mbps,76902 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,56 ms,354 Mbps,45363 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,474 Mbps,60723 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,23 ms,1216 Mbps,155648 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,72 ms,619 Mbps,79257 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,38 ms,664 Mbps,85094 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,22 ms,374 Mbps,47923 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,53 ms,480 Mbps,61542 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,16 ms,816 Mbps,104448 kB/s
35.197.23.75,443,35.212.215.237,US,Seattle,隧道,87 ms,630 Mbps,80691 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,46 ms,67 Mbps,8647 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,84 ms,346 Mbps,44339 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,46 ms,176 Mbps,22528 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,123 ms,194 Mbps,24883 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,158 ms,174 Mbps,22323 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,53 ms,48 Mbps,6223 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,143 ms,118 Mbps,15155 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,146 ms,198 Mbps,25395 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,144 ms,48 Mbps,6205 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,152 ms,44 Mbps,5690 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,140 ms,48 Mbps,6246 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,163 ms,202 Mbps,25907 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,103 ms,6 Mbps,877 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,142 Mbps,18227 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,206 ms,3 Mbps,448 kB/s
130.61.23.77,443,130.61.23.77,98 Mbps,12595 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,172 ms,137 Mbps,17612 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,118 ms,152 Mbps,19456 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,202 ms,4 Mbps,517 kB/s
8.219.198.54,443,8.222.220.238,SG,Singapore,隧道,185 ms,77 Mbps,9867 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,152 ms,57 Mbps,7397 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,179 ms,160 Mbps,20480 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,162 ms,161 Mbps,20684 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,159 ms,46 Mbps,5889 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,143 ms,47 Mbps,6137 kB/s
8.222.171.165,443,8.222.213.200,SG,Singapore,隧道,186 ms,9 Mbps,1268 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,183 ms,33 Mbps,4328 kB/s
8.219.62.94,443,8.219.116.219,SG,Singapore,隧道,203 ms,48 Mbps,6226 kB/s
129.154.207.203,443,2a09:bac1:3f00::3d0:5b,KR,Hong Kong,隧道,164 ms,112 Mbps,14336 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,158 ms,100 Mbps,12902 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,172 ms,39 Mbps,5083 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,203 ms,26 Mbps,3405 kB/s
193.122.125.14,443,130.162.140.114,KR,Hong Kong,隧道,159 ms,137 Mbps,17612 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,228 ms,75 Mbps,9679 kB/s
168.138.149.17,443,168.138.149.17,BR,S
