中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,338 Mbps,43315 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,22 ms,864 Mbps,110592 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,448 Mbps,57344 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,33 ms,10 Mbps,1294 kB/s
129.146.7.98,443,2a09:bac5:60ec:1173::1bd:ed,,colo.txt:Los Angeles,隧道,0 ms,117 Mbps,15052 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,206 Mbps,26419 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,31 ms,1416 Mbps,181248 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,685 Mbps,87756 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,40 ms,692 Mbps,88678 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,77 ms,928 Mbps,118784 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,228 ms,1 Mbps,229 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,138 ms,365 Mbps,46796 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,1928 Mbps,246784 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,5 ms,523 Mbps,66969 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,110 ms,48 Mbps,6184 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,38 ms,888 Mbps,113664 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,141 ms,63 Mbps,8186 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,158 ms,16 Mbps,2127 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,384 Mbps,49254 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,72 ms,848 Mbps,108544 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,128 ms,41 Mbps,5248 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,137 ms,154 Mbps,19763 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,146 Mbps,18739 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,133 ms,47 Mbps,6125 kB/s
138.3.254.39,443,138.3.254.39,108 Mbps,13926 kB/s
