中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,33 ms,599 Mbps,76697 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,24 ms,848 Mbps,108544 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,22 ms,42 Mbps,5386 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Dallas,隧道,27 ms,53 Mbps,6856 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,12 ms,880 Mbps,112640 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,30 ms,968 Mbps,123904 kB/s
129.146.7.98,443,2a09:bac5:60ea:78::c:3a7,US,Los Angeles,隧道,28 ms,84 Mbps,10752 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,341 Mbps,43724 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,10 ms,672 Mbps,86016 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,31 ms,1008 Mbps,129024 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,31 ms,60 Mbps,7781 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,77 ms,340 Mbps,43520 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,5 ms,557 Mbps,71372 kB/s
192.9.146.103,443,192.9.146.103,US,Salt Lake City,中转,29 ms,663 Mbps,84889 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,37 ms,224 Mbps,28774 kB/s
129.80.177.42,443,129.80.177.42,US,Newark,中转,82 ms,51 Mbps,6551 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,125 ms,212 Mbps,27238 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,154 ms,130 Mbps,16691 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,146 ms,164 Mbps,21094 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,100 ms,440 Mbps,56320 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,80 ms,45 Mbps,5781 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,157 ms,41 Mbps,5361 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,161 ms,124 Mbps,15872 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,171 ms,3 Mbps,408 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,150 ms,41 Mbps,5270 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,150 ms,140 Mbps,17920 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,171 ms,154 Mbps,19763 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,152 ms,144 Mbps,18432 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,162 ms,121 Mbps,15564 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,156 ms,113 Mbps,14540 kB/s
132.226.134.15,443,2a0b:21c0:1007:ca:0:74d:a848:5f51,DE,Frankfurt,隧道,165 ms,83 Mbps,10649 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,163 ms,0 Mbps,6 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,139 ms,137 Mbps,17612 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,151 ms,42 Mbps,5451 kB/s
158.101.221.74,443,98.98.166.182,US,Frankfurt,隧道,150 ms,119 Mbps,15257 kB/s
150.230.22.152,443,209.177.81.218,DE,Frankfurt,隧道,165 ms,120 Mbps,15462 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,165 ms,63 Mbps,8095 kB/s
168.138.149.17,443,168.138.149.17,BR,S
