中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,17 ms,78 Mbps,9993 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,356 Mbps,45670 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,113 ms,268 Mbps,34406 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,28 ms,511 Mbps,65433 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,324 Mbps,41472 kB/s
35.230.79.26,443,35.212.143.193,US,Seattle,隧道,59 ms,491 Mbps,62873 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,441 Mbps,56524 kB/s
35.197.23.75,443,35.212.143.193,US,Seattle,隧道,64 ms,476 Mbps,60928 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,28 ms,68 Mbps,8717 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,705 Mbps,90316 kB/s
34.82.76.253,443,34.168.189.228,US,Seattle,隧道,60 ms,499 Mbps,63897 kB/s
129.146.7.98,443,2a09:bac5:60e8:1173::1bd:9d,US,Los Angeles,隧道,57 ms,75 Mbps,9700 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,18 ms,928 Mbps,118784 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,193 Mbps,24780 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,45 ms,1008 Mbps,129024 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,208 Mbps,26624 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,464 Mbps,59494 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,119 ms,47 Mbps,6082 kB/s
152.70.52.84,443,2a0b:21c0:1007:1cb:0:443d:4b18:d0,DE,Frankfurt,隧道,119 ms,224 Mbps,28672 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,174 Mbps,22323 kB/s
