中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,85 ms,1008 Mbps,129024 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,27 ms,568 Mbps,72806 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,39 ms,539 Mbps,69017 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,245 Mbps,31436 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,57 ms,376 Mbps,48230 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,38 ms,540 Mbps,69120 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,21 ms,0 Mbps,31 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,32 ms,896 Mbps,114688 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,49 ms,581 Mbps,74444 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,769 Mbps,98508 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,63 ms,556 Mbps,71168 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,62 ms,498 Mbps,63795 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,65 ms,126 Mbps,16179 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,76 ms,888 Mbps,113664 kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,29 ms,77 Mbps,9954 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,66 ms,28 Mbps,3634 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,144 ms,96 Mbps,12288 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,21 ms,429 Mbps,54988 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,134 ms,130 Mbps,16691 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,58 ms,284 Mbps,36454 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,94 ms,54 Mbps,6973 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,144 ms,43 Mbps,5580 kB/s
47.251.108.178,443,47.251.108.178,US,San Jose,中转,77 ms,1 Mbps,156 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,134 ms,71 Mbps,9161 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,70 ms,38 Mbps,4924 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,138 ms,29 Mbps,3820 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,164 Mbps,20992 kB/s
143.47.185.197,443,98.98.166.202,AE,Frankfurt,隧道,144 ms,92 Mbps,11878 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,352 Mbps,45158 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,95 ms,236 Mbps,30310 kB/s
130.61.23.77,443,130.61.23.77,96 Mbps,12390 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,225 ms,126 Mbps,16179 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,154 ms,108 Mbps,13824 kB/s
152.67.212.141,443,152.67.212.141,KR,Seoul,中转,134 ms,128 Mbps,16384 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,236 ms,30 Mbps,3943 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,125 ms,359 Mbps,45977 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,149 ms,119 Mbps,15257 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,142 ms,57 Mbps,7358 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,146 ms,130 Mbps,16691 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,251 ms,99 Mbps,12697 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,146 ms,116 Mbps,14950 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,144 ms,117 Mbps,15052 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,141 ms,133 Mbps,17100 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,136 ms,137 Mbps,17612 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,134 ms,9 Mbps,1259 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,181 ms,2 Mbps,339 kB/s
141.147.88.123,443,2a0b:21c0:100a:1b0:0:2663:fc2e:8d49,DE,Frankfurt,隧道,162 ms,109 Mbps,14028 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,147 ms,100 Mbps,12902 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,226 ms,45 Mbps,5860 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,134 ms,46 Mbps,5998 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,123 Mbps,15769 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,156 ms,43 Mbps,5508 kB/s
152.67.148.232,443,2a0b:21c0:1007:c7:0:8c79:4857:8b73,DE,Frankfurt,隧道,151 ms,120 Mbps,15360 kB/s
138.2.61.180,443,104.28.206.113,JP,Osaka,隧道,155 ms,52 Mbps,6752 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,140 ms,132 Mbps,16896 kB/s
141.147.97.106,443,2a0b:21c0:100a:1b6:0:a4c2:1d2f:39eb,DE,Frankfurt,隧道,152 ms,97 Mbps,12492 kB/s
152.70.88.98,443,2a09:bac1:3f20:90::299:d,KR,Seoul,隧道,134 ms,35 Mbps,4577 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,139 ms,84 Mbps,10854 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,140 ms,120 Mbps,15462 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,156 ms,5 Mbps,702 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,151 ms,60 Mbps,7752 kB/s
