中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,716 Mbps,91750 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,6 ms,1664 Mbps,212992 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,54 Mbps,7027 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,8 ms,1424 Mbps,182272 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,277 Mbps,35532 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,74 ms,317 Mbps,40652 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,62 ms,327 Mbps,41881 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,220 Mbps,28262 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,256 Mbps,32768 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,54 ms,44 Mbps,5697 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,253 Mbps,32460 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,66 ms,236 Mbps,30310 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,333 Mbps,42700 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,376 Mbps,48128 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,78 ms,360 Mbps,46080 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,71 ms,385 Mbps,49356 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,101 ms,46 Mbps,6012 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,284 Mbps,36352 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,67 ms,479 Mbps,61337 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,79 ms,313 Mbps,40140 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,32 Mbps,4181 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,276 Mbps,35328 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,120 Mbps,15462 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,171 ms,123 Mbps,15769 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,180 ms,1 Mbps,150 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,221 ms,28 Mbps,3638 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,217 ms,20 Mbps,2629 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,190 ms,87 Mbps,11161 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,211 ms,36 Mbps,4649 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,1083 ms,281 Mbps,36044 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,375 ms,0 Mbps,10 kB/s
