中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,280 Mbps,35942 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::1bd:ea,US,Los Angeles,隧道,65 ms,77 Mbps,9932 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,45 ms,37 Mbps,4823 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,39 ms,616 Mbps,78950 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,111 ms,42 Mbps,5492 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,85 ms,246 Mbps,31539 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,85 ms,22 Mbps,2817 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,67 ms,342 Mbps,43827 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,300 Mbps,38502 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,256 Mbps,32870 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,23 ms,502 Mbps,64307 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,93 ms,215 Mbps,27545 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,198 Mbps,25395 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,42 Mbps,5392 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,42 ms,25 Mbps,3307 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,200 Mbps,25600 kB/s
141.147.113.61,443,2606:f240:f00:2be4:0:fbf5:2cb3:fc40,US,Frankfurt,隧道,93 ms,242 Mbps,31027 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,88 ms,29 Mbps,3815 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,77 ms,344 Mbps,44134 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,386 Mbps,49459 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,90 ms,252 Mbps,32256 kB/s
138.3.254.39,443,138.3.254.39,212 Mbps,27136 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,67 ms,336 Mbps,43008 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,556 Mbps,71168 kB/s
141.147.26.198,443,2a0b:21c0:100a:1b6:0:cf04:1f0:71ee,DE,Frankfurt,隧道,93 ms,116 Mbps,14950 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,218 Mbps,27955 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,210 Mbps,26931 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,60 ms,49 Mbps,6377 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,86 ms,53 Mbps,6792 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,47 Mbps,6039 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,80 ms,294 Mbps,37683 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,94 ms,48 Mbps,6174 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,176 ms,41 Mbps,5254 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,183 ms,89 Mbps,11468 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,183 ms,32 Mbps,4153 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,77 ms,1 Mbps,214 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,66 ms,44 Mbps,5714 kB/s
143.47.229.149,443,2a0b:21c0:1007:1cb:0:7c1e:52b0:5198,DE,Frankfurt,隧道,106 ms,216 Mbps,27648 kB/s
193.122.4.221,443,2a0b:21c0:1007:c9:0:8d05:e98f:cff6,DE,Frankfurt,隧道,94 ms,228 Mbps,29184 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,183 ms,35 Mbps,4542 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,105 Mbps,13516 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,102 ms,43 Mbps,5631 kB/s
141.147.93.72,443,163.123.193.8,DE,Frankfurt,隧道,115 ms,209 Mbps,26828 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,183 ms,84 Mbps,10854 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,80 ms,47 Mbps,6068 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,128 ms,252 Mbps,32256 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,188 ms,26 Mbps,3448 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,193 ms,2 Mbps,311 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,184 ms,84 Mbps,10752 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,109 ms,46 Mbps,5970 kB/s
141.148.220.141,443,2a09:bac1:36a0:18::243:6,IN,Mumbai,隧道,275 ms,35 Mbps,4527 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,183 ms,84 Mbps,10854 kB/s
8.222.252.28,443,8.222.236.107,SG,Singapore,隧道,242 ms,53 Mbps,6789 kB/s
8.222.249.108,443,47.245.84.175,SG,Singapore,隧道,241 ms,49 Mbps,6331 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,242 ms,0 Mbps,114 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,198 ms,95 Mbps,12185 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,202 ms,35 Mbps,4569 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,219 ms,2 Mbps,285 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,233 ms,38 Mbps,4879 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,205 ms,36 Mbps,4623 kB/s
8.222.133.161,443,8.222.236.107,SG,Singapore,隧道,242 ms,56 Mbps,7175 kB/s
8.222.252.136,443,8.222.210.246,SG,Singapore,隧道,242 ms,54 Mbps,6995 kB/s
8.222.144.99,443,8.219.96.61,SG,Singapore,隧道,241 ms,52 Mbps,6685 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,186 ms,40 Mbps,5171 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,196 ms,72 Mbps,9283 kB/s
8.222.214.191,443,8.222.222.65,SG,Singapore,隧道,360 ms,52 Mbps,6687 kB/s
155.248.187.211,443,155.248.187.211,JP,Tokyo,中转,217 ms,32 Mbps,4106 kB/s
47.245.80.44,443,8.222.222.65,SG,Singapore,隧道,241 ms,52 Mbps,6690 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,214 ms,33 Mbps,4259 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,196 ms,17 Mbps,2246 kB/s
8.222.196.215,443,47.236.51.143,SG,Singapore,隧道,269 ms,48 Mbps,6254 kB/s
8.222.208.49,443,47.245.84.175,SG,Singapore,隧道,241 ms,47 Mbps,6052 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,220 ms,30 Mbps,3871 kB/s
8.219.209.176,443,47.245.125.52,SG,Singapore,隧道,245 ms,49 Mbps,6305 kB/s
8.219.203.165,443,47.236.58.234,SG,Singapore,隧道,242 ms,54 Mbps,6968 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,221 ms,62 Mbps,8041 kB/s
47.245.110.116,443,47.245.84.175,SG,Singapore,隧道,241 ms,52 Mbps,6687 kB/s
47.245.108.34,443,47.236.1.53,SG,Singapore,隧道,241 ms,49 Mbps,6292 kB/s
8.222.238.78,443,8.222.222.65,SG,Singapore,隧道,241 ms,46 Mbps,5981 kB/s
8.219.15.40,443,8.222.222.65,SG,Singapore,隧道,241 ms,45 Mbps,5802 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,260 ms,67 Mbps,8633 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,93 ms,145 Mbps,18636 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,281 ms,68 Mbps,8728 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,99 ms,75 Mbps,9642 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,97 ms,49 Mbps,6340 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,65 ms,7 Mbps,907 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,93 ms,47 Mbps,6029 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,183 ms,84 Mbps,10752 kB/s
8.219.106.236,443,47.236.1.53,SG,Singapore,隧道,241 ms,56 Mbps,7248 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,66 ms,7 Mbps,938 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,193 ms,37 Mbps,4845 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,131 ms,47 Mbps,6088 kB/s
8.219.251.23,443,47.236.1.53,SG,Singapore,隧道,319 ms,52 Mbps,6726 kB/s
144.21.50.66,443,2606:f240:f00:83a7:0:b47:9959:dd4b,US,Frankfurt,隧道,98 ms,219 Mbps,28057 kB/s
8.222.192.81,443,8.219.142.198,SG,Singapore,隧道,341 ms,56 Mbps,7194 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,85 ms,243 Mbps,31129 kB/s
8.219.206.22,443,8.222.210.246,SG,Singapore,隧道,242 ms,56 Mbps,7181 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,208 ms,35 Mbps,4568 kB/s
8.222.185.14,443,8.222.207.55,SG,Singapore,隧道,242 ms,59 Mbps,7592 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,51 ms,471 Mbps,60313 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,85 ms,47 Mbps,6055 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,297 ms,77 Mbps,9876 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,195 ms,80 Mbps,10240 kB/s
8.222.248.175,443,47.236.58.234,SG,Singapore,隧道,242 ms,56 Mbps,7188 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,75 ms,29 Mbps,3811 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,151 ms,60 Mbps,7764 kB/s
8.222.228.243,443,8.222.222.65,SG,Singapore,隧道,241 ms,56 Mbps,7201 kB/s
8.222.143.48,443,8.219.96.61,SG,Singapore,隧道,244 ms,56 Mbps,7182 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,209 ms,36 Mbps,4628 kB/s
132.226.31.178,443,2a09:bac5:60ef:1846::26b:a4,US,Los Angeles,隧道,189 ms,47 Mbps,6100 kB/s
130.61.39.13,443,2603:c020:801c:9969:5536:e049:b1aa:bdf2,DE,Frankfurt,隧道,93 ms,218 Mbps,27955 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,48 Mbps,6185 kB/s
192.9.158.188,443,2a09:bac5:6445:1250::1d3:66,US,San Jose,隧道,77 ms,213 Mbps,27340 kB/s
