中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,31 ms,67 Mbps,8703 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,654 Mbps,83763 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,8 ms,124 Mbps,15872 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26a:84,US,Los Angeles,隧道,26 ms,53 Mbps,6825 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,2 ms,147 Mbps,18841 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,173 ms,100 Mbps,12800 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,13 ms,1528 Mbps,195584 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,5 ms,717 Mbps,91852 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,10 ms,1400 Mbps,179200 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,25 ms,58 Mbps,7477 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,19 ms,29 Mbps,3728 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,3 ms,69 Mbps,8866 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,6 ms,659 Mbps,84377 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,3 ms,984 Mbps,125952 kB/s
35.197.23.75,443,34.168.250.177,US,Seattle,隧道,24 ms,944 Mbps,120832 kB/s
152.70.112.158,443,152.70.112.158,US,San Jose,中转,24 ms,71 Mbps,9180 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,77 ms,193 Mbps,24780 kB/s
35.230.79.26,443,34.168.250.177,US,Seattle,隧道,54 ms,936 Mbps,119808 kB/s
158.101.214.219,443,2a0b:21c0:1007:c7:0:1c88:6021:9f61,DE,Frankfurt,隧道,172 ms,103 Mbps,13209 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,30 ms,896 Mbps,114688 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,8 ms,1184 Mbps,151552 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,447 Mbps,57241 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,154 ms,136 Mbps,17510 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,11 ms,588 Mbps,75366 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,71 ms,423 Mbps,54169 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,170 ms,117 Mbps,15052 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,117 ms,204 Mbps,26214 kB/s
129.153.126.67,443,2a09:bac1:76a0:e18::1bd:ef,US,Los Angeles,隧道,28 ms,36 Mbps,4620 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,158 ms,41 Mbps,5338 kB/s
152.67.212.141,443,152.67.212.141,KR,Seoul,中转,135 ms,130 Mbps,16691 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,181 ms,41 Mbps,5309 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,182 ms,110 Mbps,14131 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,173 ms,22 Mbps,2899 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,36 ms,410 Mbps,52531 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,133 ms,41 Mbps,5329 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,166 ms,109 Mbps,14028 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,177 ms,36 Mbps,4677 kB/s
132.145.82.209,443,132.145.82.209,KR,Seoul,中转,175 ms,0 Mbps,72 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,154 ms,143 Mbps,18329 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,169 ms,38 Mbps,4929 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,33 ms,692 Mbps,88678 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,191 ms,131 Mbps,16793 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,243 ms,3 Mbps,416 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,156 ms,39 Mbps,5017 kB/s
168.138.162.187,443,2603:c024:4509:ba23:441b:bc2a:e30f:2c83,SG,Singapore,隧道,200 ms,40 Mbps,5244 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,133 ms,42 Mbps,5392 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,187 ms,0 Mbps,37 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,74 ms,22 Mbps,2870 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,171 ms,11 Mbps,1502 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,155 ms,124 Mbps,15974 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,177 ms,112 Mbps,14438 kB/s
