中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,16 ms,70 Mbps,9033 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,728 Mbps,93184 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,21 ms,992 Mbps,126976 kB/s
35.197.23.75,443,35.212.133.201,US,Seattle,隧道,50 ms,523 Mbps,66969 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,22 ms,60 Mbps,7726 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,24 ms,1040 Mbps,133120 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,110 ms,45 Mbps,5818 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,49 ms,466 Mbps,59699 kB/s
35.230.79.26,443,35.212.133.201,US,Seattle,隧道,54 ms,514 Mbps,65843 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,52 ms,553 Mbps,70860 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,112 ms,271 Mbps,34713 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,433 Mbps,55500 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,51 ms,498 Mbps,63795 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,57 ms,87 Mbps,11161 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,108 ms,47 Mbps,6136 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,126 ms,196 Mbps,25190 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,52 ms,593 Mbps,75980 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,207 Mbps,26521 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,111 ms,48 Mbps,6179 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,122 ms,143 Mbps,18329 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,131 ms,47 Mbps,6116 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,138 ms,179 Mbps,22937 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,156 ms,42 Mbps,5464 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,224 Mbps,28672 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,112 ms,36 Mbps,4656 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,166 ms,89 Mbps,11468 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,164 ms,39 Mbps,5111 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,184 ms,38 Mbps,4958 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,132 Mbps,16896 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,110 ms,42 Mbps,5474 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,191 ms,3 Mbps,436 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,186 ms,29 Mbps,3726 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,218 ms,32 Mbps,4183 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,32 Mbps,4182 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,224 ms,36 Mbps,4671 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,206 ms,69 Mbps,8832 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:a5,KR,Seoul,隧道,200 ms,33 Mbps,4251 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,344 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,172 ms,29 Mbps,3788 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,217 ms,4 Mbps,513 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,242 ms,30 Mbps,3885 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,224 ms,26 Mbps,3430 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,210 ms,0 Mbps,27 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,331 ms,0 Mbps,8 kB/s
