中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ee:183c::26a:76,US,Los Angeles,隧道,18 ms,59 Mbps,7663 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,353 Mbps,45260 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,6 ms,640 Mbps,81920 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,52 Mbps,6681 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,61 ms,1408 Mbps,180224 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,42 ms,1512 Mbps,193536 kB/s
192.9.138.241,443,192.9.138.241,1272 Mbps,162816 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,20 ms,67 Mbps,8622 kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,34 ms,104 Mbps,13414 kB/s
132.226.31.178,443,2a09:bac5:60ef:183c::26a:88,US,Los Angeles,隧道,18 ms,42 Mbps,5416 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,24 ms,888 Mbps,113664 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,45 ms,1296 Mbps,165888 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,104 ms,529 Mbps,67788 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,27 ms,718 Mbps,91955 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,31 ms,139 Mbps,17817 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,122 ms,120 Mbps,15360 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,53 ms,622 Mbps,79667 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,53 ms,1544 Mbps,197632 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::4:2f7,US,San Jose,隧道,40 ms,233 Mbps,29900 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,114 ms,80 Mbps,10342 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,1376 Mbps,176128 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,63 ms,63 Mbps,8149 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,33 ms,661 Mbps,84684 kB/s
47.254.42.167,443,47.251.149.49,US,San Jose,隧道,70 ms,2 Mbps,311 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,145 ms,362 Mbps,46387 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,73 ms,47 Mbps,6068 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,343 Mbps,43929 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,62 ms,304 Mbps,39014 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,105 ms,362 Mbps,46387 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,104 ms,365 Mbps,46796 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,62 ms,74 Mbps,9476 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,442 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,89 ms,132 Mbps,16998 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,137 ms,137 Mbps,17612 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,132 ms,37 Mbps,4828 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,154 ms,108 Mbps,13926 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,131 ms,129 Mbps,16588 kB/s
152.67.44.30,443,152.67.44.30,BR,S
