中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,20 ms,872 Mbps,111616 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,1984 Mbps,253952 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,30 ms,976 Mbps,124928 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,19 ms,408 Mbps,52326 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,28 ms,896 Mbps,114688 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,73 ms,326 Mbps,41779 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,27 ms,660 Mbps,84480 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,44 ms,676 Mbps,86630 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,24 ms,968 Mbps,123904 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,20 ms,63 Mbps,8159 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,62 ms,269 Mbps,34508 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,108 ms,50 Mbps,6487 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,72 ms,11 Mbps,1423 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,229 Mbps,29388 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,123 ms,46 Mbps,5909 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,114 ms,49 Mbps,6367 kB/s
84.235.162.73,443,2a0b:21c0:100a:1f9:0:b7e1:1c59:84bf,DE,Frankfurt,隧道,163 ms,135 Mbps,17305 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,113 ms,4 Mbps,630 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,171 ms,124 Mbps,15872 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,111 ms,49 Mbps,6302 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,151 ms,11 Mbps,1482 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,164 ms,125 Mbps,16076 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,161 ms,120 Mbps,15462 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,169 ms,146 Mbps,18739 kB/s
193.122.125.14,443,132.226.226.133,KR,Seoul,隧道,147 ms,139 Mbps,17817 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,144 ms,39 Mbps,5063 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,151 ms,134 Mbps,17203 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,162 ms,35 Mbps,4571 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,176 ms,4 Mbps,560 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,167 ms,36 Mbps,4718 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,181 ms,3 Mbps,395 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,178 ms,0 Mbps,2 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,170 ms,40 Mbps,5203 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,145 ms,148 Mbps,18944 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,153 ms,36 Mbps,4643 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,1099 ms,304 Mbps,38912 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,177 ms,0 Mbps,17 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,0 ms,0 Mbps,7 kB/s
