中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,31 ms,343 Mbps,43929 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,374 Mbps,47923 kB/s
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,72 ms,101 Mbps,13004 kB/s
35.230.79.26,443,34.83.174.15,US,Seattle,隧道,91 ms,824 Mbps,105472 kB/s
35.197.23.75,443,34.83.174.15,US,Seattle,隧道,87 ms,816 Mbps,104448 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,38 ms,553 Mbps,70860 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,3 ms,1376 Mbps,176128 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,1688 Mbps,216064 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,35 ms,303 Mbps,38809 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,49 ms,1760 Mbps,225280 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,67 ms,688 Mbps,88064 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,48 ms,1728 Mbps,221184 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,41 ms,73 Mbps,9373 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,60 ms,363 Mbps,46489 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,39 ms,64 Mbps,8261 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,604 Mbps,77312 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,134 ms,63 Mbps,8105 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,49 ms,538 Mbps,68915 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,133 ms,21 Mbps,2755 kB/s
129.154.50.220,443,129.154.50.220,KR,Tokyo,中转,132 ms,124 Mbps,15974 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,143 ms,128 Mbps,16486 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,80 ms,359 Mbps,45977 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,153 ms,107 Mbps,13721 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,151 ms,104 Mbps,13312 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,73 ms,273 Mbps,35020 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,71 Mbps,9183 kB/s
64.110.103.69,443,64.110.103.69,JP,30 Mbps,3952 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,214 ms,44 Mbps,5662 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,148 ms,0 Mbps,100 kB/s
47.254.171.102,443,2a0b:21c0:100a:1b2:0:f86e:14f3:f917,DE,Frankfurt,隧道,152 ms,104 Mbps,13414 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,157 ms,40 Mbps,5151 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,152 ms,39 Mbps,5030 kB/s
141.147.106.224,443,23.236.112.222,AE,Frankfurt,隧道,150 ms,93 Mbps,11980 kB/s
141.147.24.253,443,2a0b:21c0:100a:1b5:0:e9ba:9d52:bada,DE,Frankfurt,隧道,148 ms,99 Mbps,12697 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,173 ms,61 Mbps,7812 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,254 ms,74 Mbps,9569 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,172 ms,3 Mbps,448 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,182 ms,70 Mbps,9086 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,155 ms,136 Mbps,17408 kB/s
8.219.103.65,443,8.219.103.65,SG,Singapore,中转,183 ms,85 Mbps,10956 kB/s
141.147.49.246,443,2a0b:21c0:100a:1b6:0:480f:52a6:3236,DE,Frankfurt,隧道,167 ms,124 Mbps,15974 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,170 ms,88 Mbps,11366 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,171 ms,75 Mbps,9656 kB/s
140.83.37.223,443,2a09:bac1:3b00:138::16:18b,JP,Tokyo,隧道,309 ms,108 Mbps,13824 kB/s
141.144.195.156,443,2a0b:21c0:100a:1b6:0:66ac:8321:92a3,DE,Frankfurt,隧道,193 ms,119 Mbps,15257 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,228 ms,116 Mbps,14950 kB/s
138.3.222.33,443,138.3.222.33,JP,Tokyo,中转,152 ms,20 Mbps,2632 kB/s
8.217.64.144,443,8.217.64.144,HK,Hong Kong,中转,229 ms,46 Mbps,6014 kB/s
141.147.74.20,443,141.147.74.20,GB,London,中转,208 ms,126 Mbps,16179 kB/s
8.219.54.203,443,8.219.54.203,SG,Singapore,中转,319 ms,72 Mbps,9216 kB/s
8.219.170.232,443,8.219.170.232,SG,Singapore,中转,258 ms,70 Mbps,9059 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,185 ms,39 Mbps,5022 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,172 ms,77 Mbps,9862 kB/s
103.137.63.3,443,61.224.126.227,TW,,隧道,151 ms,106 Mbps,13619 kB/s
152.69.234.162,443,2602:ffe4:407:21d9:0:4701:9f48:9584,SG,Singapore,隧道,313 ms,77 Mbps,9932 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,154 ms,106 Mbps,13619 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,176 ms,79 Mbps,10137 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,170 ms,64 Mbps,8303 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,171 ms,90 Mbps,11571 kB/s
8.219.248.47,443,8.219.248.47,SG,Singapore,中转,347 ms,85 Mbps,10956 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,130 ms,142 Mbps,18227 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,22 ms,668 Mbps,85606 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,181 ms,77 Mbps,9912 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,21 ms,715 Mbps,91545 kB/s
204.110.220.3,443,204.110.220.19,US,,隧道,31 ms,527 Mbps,67481 kB/s
8.217.121.210,443,8.217.121.210,HK,Hong Kong,中转,362 ms,49 Mbps,6346 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,26 ms,506 Mbps,64819 kB/s
34.148.187.247,443,34.148.187.247,US,,中转,74 ms,314 Mbps,40243 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,60 ms,18 Mbps,2370 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,61 ms,324 Mbps,41472 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,212 ms,113 Mbps,14540 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,152 ms,105 Mbps,13516 kB/s
3.127.55.133,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,162 ms,130 Mbps,16691 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,153 ms,101 Mbps,13004 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,154 ms,125 Mbps,16076 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,154 ms,124 Mbps,15974 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,188 ms,124 Mbps,15974 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,163 ms,0 Mbps,56 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,171 ms,80 Mbps,10240 kB/s
158.101.71.60,443,2603:c021:8003:daee:5055:b055:15ac:95a8,JP,Tokyo,隧道,150 ms,115 Mbps,14745 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,235 ms,80 Mbps,10342 kB/s
141.147.4.154,443,2a0b:21c0:1007:1cb:0:dd04:2c3a:c930,DE,Frankfurt,隧道,150 ms,114 Mbps,14643 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,148 ms,43 Mbps,5559 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,172 ms,12 Mbps,1590 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,39 ms,272 Mbps,34918 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,157 ms,37 Mbps,4801 kB/s
47.253.56.77,443,47.253.56.77,US,Ashburn,中转,69 ms,201 Mbps,25804 kB/s
47.243.118.63,443,47.243.118.63,HK,Hong Kong,中转,156 ms,32 Mbps,4139 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,42 ms,67 Mbps,8585 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,170 ms,60 Mbps,7784 kB/s
193.123.36.225,443,2606:f240:f00:b2ed:0:8a12:b2eb:3820,US,Frankfurt,隧道,149 ms,108 Mbps,13824 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,311 ms,56 Mbps,7250 kB/s
