中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.254.121,US,Seattle,隧道,38 ms,604 Mbps,77414 kB/s
35.197.23.75,443,35.212.254.121,US,Seattle,隧道,38 ms,590 Mbps,75571 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,26 ms,864 Mbps,110592 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,40 ms,572 Mbps,73318 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,45 ms,542 Mbps,69427 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::c:3b1,US,Los Angeles,隧道,22 ms,70 Mbps,9053 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,85 ms,368 Mbps,47206 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,141 ms,149 Mbps,19148 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,57 ms,525 Mbps,67276 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,187 Mbps,23961 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,18 ms,445 Mbps,57036 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,210 ms,75 Mbps,9692 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,61 ms,36 Mbps,4617 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,113 Mbps,14540 kB/s
143.47.176.251,443,2a0b:21c0:100a:1b6:0:b250:a619:b28c,DE,Frankfurt,隧道,133 ms,126 Mbps,16179 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,60 ms,52 Mbps,6778 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,57 ms,365 Mbps,46796 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,60 ms,379 Mbps,48537 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,51 Mbps,6560 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,146 ms,48 Mbps,6213 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,169 ms,44 Mbps,5723 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,113 ms,266 Mbps,34099 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,112 ms,47 Mbps,6080 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,153 ms,46 Mbps,5976 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,166 ms,46 Mbps,5906 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,173 ms,42 Mbps,5482 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,188 ms,3 Mbps,446 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,184 ms,3 Mbps,507 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,145 ms,153 Mbps,19660 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,45 Mbps,5827 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,150 ms,44 Mbps,5727 kB/s
131.186.25.247,443,107.151.176.166,US,Los Angeles,隧道,155 ms,139 Mbps,17817 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,158 ms,114 Mbps,14643 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,134 ms,165 Mbps,21196 kB/s
130.162.144.191,443,2a09:bac1:3f20::22:13e,KR,Seoul,隧道,147 ms,38 Mbps,4923 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,150 ms,128 Mbps,16384 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,174 ms,38 Mbps,4922 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,149 ms,132 Mbps,16998 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,160 ms,50 Mbps,6490 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,199 ms,42 Mbps,5458 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,159 ms,43 Mbps,5566 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,165 ms,2 Mbps,317 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,265 ms,64 Mbps,8289 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,178 ms,4 Mbps,551 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,246 ms,25 Mbps,3278 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,116 ms,95 Mbps,12185 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,242 ms,21 Mbps,2771 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,394 ms,0 Mbps,13 kB/s
