中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,9 ms,89 Mbps,11468 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,765 Mbps,97996 kB/s
35.230.79.26,443,35.212.133.201,US,Seattle,隧道,69 ms,346 Mbps,44339 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,50 Mbps,6493 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,2 ms,1248 Mbps,159744 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,6 ms,584 Mbps,74752 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,10 ms,1768 Mbps,226304 kB/s
35.197.23.75,443,35.212.133.201,US,Seattle,隧道,68 ms,186 Mbps,23859 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,85 ms,358 Mbps,45875 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,211 Mbps,27033 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,312 Mbps,39936 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,268 Mbps,34304 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,48 Mbps,6182 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,82 ms,44 Mbps,5667 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,66 ms,368 Mbps,47206 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,79 ms,352 Mbps,45158 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,248 Mbps,31846 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,286 Mbps,36659 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,84 ms,45 Mbps,5858 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,96 ms,48 Mbps,6178 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,88 ms,42 Mbps,5446 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,75 ms,307 Mbps,39321 kB/s
193.123.61.156,443,2a0b:21c0:1007:cb:0:7e66:1dbd:6656,DE,Frankfurt,隧道,97 ms,261 Mbps,33484 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,99 ms,42 Mbps,5430 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,103 ms,47 Mbps,6045 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,112 ms,21 Mbps,2732 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,113 ms,296 Mbps,37888 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,103 ms,44 Mbps,5744 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,203 ms,76 Mbps,9840 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,168 ms,144 Mbps,18432 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,197 ms,100 Mbps,12800 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,191 ms,36 Mbps,4626 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,190 ms,33 Mbps,4315 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,128 Mbps,16384 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,218 ms,42 Mbps,5407 kB/s
130.162.144.191,443,2a09:bac5:4730:155::22:13a,KR,Seoul,隧道,217 ms,34 Mbps,4471 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,251 ms,36 Mbps,4658 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,244 ms,2 Mbps,268 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,213 ms,30 Mbps,3889 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,235 ms,1 Mbps,196 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,228 ms,34 Mbps,4376 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,214 ms,15 Mbps,2040 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,184 ms,33 Mbps,4333 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,1495 ms,26 Mbps,3363 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,303 ms,0 Mbps,13 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,205 ms,2 Mbps,269 kB/s
