中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,156 ms,164 Mbps,21094 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,77 ms,12 Mbps,1605 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,75 ms,46 Mbps,5927 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,184 ms,3 Mbps,429 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,168 ms,118 Mbps,15155 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,156 ms,41 Mbps,5347 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,177 ms,73 Mbps,9453 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,41 Mbps,5363 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,144 ms,147 Mbps,18841 kB/s
130.162.144.191,443,2a09:bac5:4733:155::22:129,KR,Seoul,隧道,146 ms,39 Mbps,5078 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,160 ms,0 Mbps,38 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,159 ms,41 Mbps,5257 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,167 ms,119 Mbps,15257 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,174 ms,38 Mbps,4945 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,176 ms,99 Mbps,12697 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,146 ms,32 Mbps,4158 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,115 ms,172 Mbps,22016 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,179 ms,168 Mbps,21504 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,146 ms,141 Mbps,18124 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,181 ms,32 Mbps,4214 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,166 ms,47 Mbps,6133 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,190 ms,5 Mbps,728 kB/s
158.101.202.140,443,2a0b:21c0:100a:1b5:0:eeef:f1e0:9122,DE,Frankfurt,隧道,182 ms,89 Mbps,11468 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,170 ms,44 Mbps,5656 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,157 ms,23 Mbps,2981 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,179 ms,43 Mbps,5572 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,174 ms,4 Mbps,554 kB/s
141.147.60.82,443,2a0b:21c0:1007:1cb:0:2829:38f7:2e4e,DE,Frankfurt,隧道,174 ms,122 Mbps,15667 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,200 ms,42 Mbps,5472 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,172 ms,107 Mbps,13721 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,177 ms,38 Mbps,4917 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,167 ms,119 Mbps,15257 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,176 ms,40 Mbps,5130 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,196 ms,36 Mbps,4700 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,181 ms,40 Mbps,5163 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,282 ms,57 Mbps,7422 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,168 ms,44 Mbps,5743 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,225 ms,88 Mbps,11366 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,265 ms,21 Mbps,2688 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,343 ms,0 Mbps,13 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,0 ms,0 Mbps,28 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,0 ms,0 Mbps,116 kB/s
