中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,22 ms,56 Mbps,7264 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,566 Mbps,72499 kB/s
35.197.23.75,443,35.212.162.172,US,Seattle,隧道,51 ms,321 Mbps,41164 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,24 ms,61 Mbps,7840 kB/s
35.230.79.26,443,35.212.162.172,US,Seattle,隧道,54 ms,400 Mbps,51302 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,496 Mbps,63590 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,134 ms,145 Mbps,18636 kB/s
34.82.76.253,443,34.168.231.76,US,Seattle,隧道,50 ms,412 Mbps,52736 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,320 Mbps,41062 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,22 ms,712 Mbps,91136 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,27 ms,700 Mbps,89600 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,125 ms,43 Mbps,5565 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Las Vegas,隧道,51 ms,47 Mbps,6090 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,149 Mbps,19148 kB/s
143.47.176.251,443,2a0b:21c0:1007:1c7:0:3273:6368:bf50,DE,Frankfurt,隧道,136 ms,156 Mbps,20070 kB/s
130.162.186.144,443,98.98.166.170,DE,Frankfurt,隧道,127 ms,87 Mbps,11161 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,127 ms,187 Mbps,23961 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,131 ms,146 Mbps,18739 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,162 Mbps,20787 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,132 ms,3 Mbps,438 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,113 ms,37 Mbps,4852 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,149 ms,40 Mbps,5141 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,48 ms,488 Mbps,62566 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,136 ms,49 Mbps,6296 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,152 ms,49 Mbps,6361 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,159 ms,112 Mbps,14438 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,139 ms,47 Mbps,6094 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,151 ms,39 Mbps,5013 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,34 Mbps,4406 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,183 ms,38 Mbps,4975 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,217 ms,2 Mbps,364 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,208 ms,14 Mbps,1818 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,137 ms,42 Mbps,5403 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,202 ms,33 Mbps,4271 kB/s
193.122.114.226,443,2602:ffe4:407:20da:0:22bd:b4fd:eb02,SG,Singapore,隧道,221 ms,61 Mbps,7832 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,195 ms,3 Mbps,449 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,172 ms,11 Mbps,1453 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,187 ms,1 Mbps,225 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,240 ms,28 Mbps,3705 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,218 ms,29 Mbps,3741 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,305 ms,0 Mbps,26 kB/s
