中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,60 ms,62 Mbps,7995 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,419 Mbps,53657 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26a:77,US,Los Angeles,隧道,19 ms,60 Mbps,7747 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,1880 Mbps,240640 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,26 ms,456 Mbps,58470 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,675 Mbps,86425 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,32 ms,1864 Mbps,238592 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,200 Mbps,25702 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,23 ms,872 Mbps,111616 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,363 Mbps,46489 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,54 ms,936 Mbps,119808 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,37 ms,1000 Mbps,128000 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,145 ms,128 Mbps,16384 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,21 ms,76 Mbps,9796 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,60 ms,368 Mbps,47104 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,17 ms,676 Mbps,86528 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,21 ms,928 Mbps,118784 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,100 ms,426 Mbps,54579 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,56 ms,374 Mbps,47923 kB/s
192.9.158.188,443,2a09:bac1:76a0:1cf0::1d3:98,US,San Jose,隧道,50 ms,204 Mbps,26112 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,18 ms,469 Mbps,60108 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,128 ms,129 Mbps,16588 kB/s
138.3.254.39,443,138.3.254.39,DE,96 Mbps,12288 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,39 Mbps,5011 kB/s
132.226.31.178,443,2a09:bac5:60ea:1173::1bd:10f,US,Los Angeles,隧道,42 ms,58 Mbps,7450 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,73 ms,84 Mbps,10752 kB/s
146.56.191.235,443,2607:a400:a:6c:0:d7dd:6a94:d732,US,Los Angeles,隧道,166 ms,100 Mbps,12800 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,18 ms,61 Mbps,7882 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,129 ms,128 Mbps,16486 kB/s
132.145.250.52,443,2a0b:21c0:1007:cb:0:3e25:5cb:9134,DE,Frankfurt,隧道,171 ms,89 Mbps,11468 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,166 ms,9 Mbps,1243 kB/s
130.61.23.77,443,130.61.23.77,80 Mbps,10240 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,232 ms,106 Mbps,13619 kB/s
146.56.164.39,443,2607:a400:a:6b:0:5a16:c704:82b7,US,Los Angeles,隧道,140 ms,119 Mbps,15257 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,246 ms,130 Mbps,16691 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,132 Mbps,16998 kB/s
193.122.127.166,443,2607:a400:a:6c:0:4d2d:c359:5293,US,Los Angeles,隧道,140 ms,112 Mbps,14438 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,166 ms,99 Mbps,12697 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,292 ms,43 Mbps,5594 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,128 ms,63 Mbps,8184 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,128 ms,121 Mbps,15564 kB/s
130.162.166.152,443,98.98.156.10,DE,Frankfurt,隧道,158 ms,120 Mbps,15360 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,155 ms,130 Mbps,16691 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,68 ms,43 Mbps,5606 kB/s
193.122.111.195,443,107.151.176.66,US,Los Angeles,隧道,167 ms,105 Mbps,13516 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,145 ms,69 Mbps,8931 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,176 ms,3 Mbps,441 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,114 Mbps,14643 kB/s
193.123.56.200,443,2a0b:21c0:1007:1c7:0:490a:33a8:a93,DE,Frankfurt,隧道,157 ms,109 Mbps,14028 kB/s
193.123.255.243,443,2607:a400:a:6c:0:4314:53fc:a3ca,US,Los Angeles,隧道,141 ms,136 Mbps,17408 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,141 ms,41 Mbps,5264 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,160 ms,43 Mbps,5550 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,211 ms,39 Mbps,5039 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,139 ms,124 Mbps,15872 kB/s
146.56.157.186,443,107.151.176.202,US,Los Angeles,隧道,141 ms,123 Mbps,15769 kB/s
152.70.160.138,443,2a0b:21c0:100a:1f9:0:ea0b:20fd:a877,DE,Frankfurt,隧道,164 ms,100 Mbps,12800 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,100 Mbps,12902 kB/s
141.148.236.118,443,2a0b:21c0:100a:1b3:0:183a:e857:8d3e,DE,Frankfurt,隧道,160 ms,100 Mbps,12800 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,160 ms,94 Mbps,12083 kB/s
138.2.61.180,443,104.28.206.113,JP,Osaka,隧道,251 ms,52 Mbps,6780 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,35 Mbps,4534 kB/s
64.110.72.204,443,2607:a400:a:6b:0:1b5b:f796:1523,US,Los Angeles,隧道,147 ms,140 Mbps,18022 kB/s
150.230.223.231,443,128.14.110.206,SG,Singapore,隧道,233 ms,102 Mbps,13107 kB/s
8.219.251.139,443,8.222.220.238,SG,Singapore,隧道,256 ms,51 Mbps,6580 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,150 ms,119 Mbps,15257 kB/s
8.212.169.2,443,8.212.169.2,PH,,中转,191 ms,82 Mbps,10547 kB/s
64.110.89.211,443,2607:a400:a:16b:0:d274:5397:c5fc,US,Los Angeles,隧道,169 ms,97 Mbps,12492 kB/s
132.226.20.30,443,2607:a400:a:6c:0:2090:e7a6:202b,US,Los Angeles,隧道,170 ms,108 Mbps,13926 kB/s
141.147.32.163,443,98.98.156.26,DE,Frankfurt,隧道,162 ms,113 Mbps,14540 kB/s
141.148.220.141,443,2a09:bac5:3afa:16aa::242:15,IN,Mumbai,隧道,225 ms,24 Mbps,3127 kB/s
168.138.165.169,443,168.138.165.169,SG,Singapore,中转,168 ms,34 Mbps,4477 kB/s
8.219.133.246,443,47.236.1.53,SG,Singapore,隧道,255 ms,46 Mbps,6002 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,156 ms,21 Mbps,2702 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,194 ms,72 Mbps,9249 kB/s
8.219.120.190,443,47.245.84.175,SG,Singapore,隧道,255 ms,45 Mbps,5764 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,161 ms,1 Mbps,167 kB/s
8.219.197.196,443,8.222.236.107,SG,Singapore,隧道,256 ms,42 Mbps,5446 kB/s
8.219.236.150,443,8.222.220.238,SG,Singapore,隧道,256 ms,42 Mbps,5429 kB/s
8.219.133.206,443,47.236.58.234,SG,Singapore,隧道,256 ms,43 Mbps,5631 kB/s
8.219.108.254,443,8.222.222.65,SG,Singapore,隧道,256 ms,42 Mbps,5472 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,256 ms,0 Mbps,43 kB/s
47.243.171.8,443,47.243.171.8,HK,Hong Kong,中转,178 ms,1 Mbps,251 kB/s
8.219.112.192,443,8.222.210.246,SG,Singapore,隧道,256 ms,49 Mbps,6388 kB/s
8.219.223.57,443,47.236.58.234,SG,Singapore,隧道,256 ms,50 Mbps,6435 kB/s
8.219.13.79,443,47.236.51.143,SG,Singapore,隧道,256 ms,50 Mbps,6455 kB/s
8.219.243.182,443,8.222.220.238,SG,Singapore,隧道,256 ms,49 Mbps,6376 kB/s
8.218.26.21,443,8.218.26.21,HK,Hong Kong,中转,178 ms,2 Mbps,325 kB/s
152.70.249.72,443,2607:a400:a:6b:0:86c:8568:1dd5,US,Los Angeles,隧道,167 ms,101 Mbps,13004 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,140 ms,39 Mbps,5070 kB/s
193.123.227.171,443,2607:a400:a:16b:0:c16c:7bcc:986b,US,Los Angeles,隧道,166 ms,97 Mbps,12492 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,155 ms,103 Mbps,13209 kB/s
144.21.42.209,443,2606:f240:f00:a683:0:c419:8881:4503,US,Frankfurt,隧道,157 ms,111 Mbps,14233 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,158 ms,102 Mbps,13107 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,48 ms,161 Mbps,20684 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,131 ms,128 Mbps,16486 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,158 ms,38 Mbps,4953 kB/s
146.56.155.254,443,107.151.176.66,US,Los Angeles,隧道,146 ms,111 Mbps,14233 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,26 ms,880 Mbps,112640 kB/s
143.47.186.59,443,2a0b:21c0:100a:1b4:0:251:e21d:65ab,DE,Frankfurt,隧道,157 ms,108 Mbps,13926 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,63 ms,46 Mbps,6015 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,121 ms,18 Mbps,2370 kB/s
8.212.44.95,443,47.76.21.100,HK,Hong Kong,隧道,181 ms,88 Mbps,11264 kB/s
141.144.202.24,443,2a0b:21c0:1007:1c9:0:d765:9b52:4fbd,DE,Frankfurt,隧道,158 ms,102 Mbps,13107 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,238 ms,39 Mbps,5068 kB/s
47.245.115.240,443,8.222.222.65,SG,Singapore,隧道,256 ms,42 Mbps,5466 kB/s
47.253.206.29,443,47.253.206.29,US,Ashburn,中转,76 ms,20 Mbps,2578 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,151 ms,39 Mbps,5092 kB/s
8.219.116.15,443,8.222.236.107,SG,Singapore,隧道,255 ms,40 Mbps,5146 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,160 ms,28 Mbps,3704 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,219 ms,61 Mbps,7886 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,134 ms,141 Mbps,18124 kB/s
193.122.110.93,443,2607:a400:a:6b:0:6aa3:7884:bfa6,US,Los Angeles,隧道,162 ms,112 Mbps,14438 kB/s
144.22.252.124,443,144.22.252.124,BR,S
