中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,523 Mbps,66969 kB/s
35.230.79.26,443,35.212.191.179,US,Seattle,隧道,90 ms,386 Mbps,49459 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,19 ms,17 Mbps,2274 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,25 ms,28 Mbps,3665 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,47 ms,566 Mbps,72499 kB/s
35.197.23.75,443,35.212.191.179,US,Seattle,隧道,111 ms,354 Mbps,45363 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:ed,US,Los Angeles,隧道,70 ms,72 Mbps,9239 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,260 Mbps,33382 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,73 ms,363 Mbps,46489 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,89 ms,44 Mbps,5705 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,210 Mbps,26931 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,92 ms,251 Mbps,32153 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,13 ms,38 Mbps,4955 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,94 ms,29 Mbps,3825 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,139 ms,255 Mbps,32665 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,20 ms,488 Mbps,62566 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,380 Mbps,48742 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,90 ms,254 Mbps,32563 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,92 ms,311 Mbps,39833 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,78 ms,296 Mbps,37990 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,262 Mbps,33587 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,63 ms,51 Mbps,6620 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,102 ms,46 Mbps,5933 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,250 Mbps,32051 kB/s
168.138.149.17,443,168.138.149.17,BR,S
