中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,29 ms,584 Mbps,74854 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,68 ms,329 Mbps,42188 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,79 ms,253 Mbps,32460 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,43 ms,57 Mbps,7342 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,87 ms,239 Mbps,30617 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,12 ms,56 Mbps,7220 kB/s
141.144.203.231,443,2606:f240:f00:dd8d:0:c137:d659:db71,US,Frankfurt,隧道,85 ms,140 Mbps,18022 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,296 Mbps,37990 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,446 Mbps,57139 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,22 ms,636 Mbps,81510 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,85 ms,98 Mbps,12595 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,95 ms,62 Mbps,7986 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,58 ms,299 Mbps,38297 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,254 Mbps,32563 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,67 ms,215 Mbps,27545 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,132 ms,242 Mbps,31027 kB/s
144.21.40.39,443,2606:f240:f00:b2ed:0:a05a:6a26:ad44,US,Frankfurt,隧道,88 ms,175 Mbps,22425 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,131 ms,47 Mbps,6142 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,294 Mbps,37683 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,82 ms,30 Mbps,3893 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,81 ms,262 Mbps,33587 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,239 Mbps,30617 kB/s
35.230.79.26,443,35.185.254.49,US,Seattle,隧道,62 ms,354 Mbps,45363 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,170 ms,267 Mbps,34201 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,24 ms,550 Mbps,70451 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,213 Mbps,27340 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,107 ms,272 Mbps,34816 kB/s
47.90.228.243,443,47.90.228.243,US,Ashburn,中转,82 ms,37 Mbps,4841 kB/s
143.47.232.197,443,2a0b:21c0:100a:1f9:0:48d8:5f2c:635c,DE,Frankfurt,隧道,101 ms,114 Mbps,14643 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,89 ms,43 Mbps,5584 kB/s
35.197.23.75,443,35.185.254.49,US,Seattle,隧道,70 ms,342 Mbps,43827 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,17 Mbps,2255 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,110 ms,88 Mbps,11366 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,81 ms,263 Mbps,33689 kB/s
138.3.254.39,443,138.3.254.39,214 Mbps,27443 kB/s
138.3.254.39,,,隧道,0 ms,null Mbps,null kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,44 Mbps,5737 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,87 ms,214 Mbps,27443 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,75 ms,40 Mbps,5234 kB/s
8.211.197.133,443,47.251.149.51,US,San Jose,隧道,75 ms,2 Mbps,284 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,234 ms,29 Mbps,3789 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,60 ms,63 Mbps,8107 kB/s
129.151.244.9,443,129.151.244.9,FR,Marseille,中转,89 ms,272 Mbps,34816 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,116 ms,170 Mbps,21811 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,82 ms,105 Mbps,13516 kB/s
47.253.104.12,443,47.251.149.53,US,San Jose,隧道,71 ms,2 Mbps,371 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,212 ms,31 Mbps,4036 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,240 ms,84 Mbps,10752 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,209 ms,32 Mbps,4166 kB/s
