中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.185.117,US,Seattle,隧道,44 ms,599 Mbps,76697 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,26 ms,567 Mbps,72601 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,520 Mbps,66560 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,37 ms,63 Mbps,8119 kB/s
129.146.7.98,443,2a09:bac5:60ea:1173::1bd:101,US,Los Angeles,隧道,23 ms,96 Mbps,12288 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,24 ms,848 Mbps,108544 kB/s
35.197.23.75,443,35.212.185.117,US,Seattle,隧道,45 ms,580 Mbps,74240 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,20 ms,55 Mbps,7054 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,67 ms,328 Mbps,41984 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,145 ms,140 Mbps,18022 kB/s
192.9.146.103,443,192.9.146.103,US,Denver,中转,24 ms,1072 Mbps,137216 kB/s
129.146.46.164,443,129.146.46.164,294 Mbps,37683 kB/s
129.146.46.164,,,隧道,0 ms,null Mbps,null kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,65 ms,402 Mbps,51507 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,16 ms,732 Mbps,93798 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,62 ms,49 Mbps,6382 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,40 ms,336 Mbps,43008 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,194 Mbps,24883 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,129 ms,44 Mbps,5650 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,144 ms,138 Mbps,17715 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,60 ms,517 Mbps,66252 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,142 ms,160 Mbps,20480 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,109 ms,165 Mbps,21196 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,164 ms,45 Mbps,5809 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,146 ms,158 Mbps,20275 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,155 ms,172 Mbps,22016 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,149 ms,42 Mbps,5474 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,157 ms,24 Mbps,3132 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,179 ms,3 Mbps,406 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,71 ms,34 Mbps,4353 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,140 ms,49 Mbps,6329 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,142 ms,178 Mbps,22835 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,172 ms,122 Mbps,15667 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,157 ms,68 Mbps,8749 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,134 ms,45 Mbps,5873 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,147 ms,122 Mbps,15667 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,153 ms,48 Mbps,6165 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,11 Mbps,1504 kB/s
141.144.204.88,443,98.98.166.170,US,Frankfurt,隧道,160 ms,144 Mbps,18534 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,153 ms,46 Mbps,5973 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,137 ms,43 Mbps,5555 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,152 ms,46 Mbps,5936 kB/s
