中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,6 ms,748 Mbps,95744 kB/s
158.101.214.219,443,2606:f240:f00:6acf:0:703b:cfcb:dfd5,US,Frankfurt,隧道,90 ms,195 Mbps,24985 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,255 Mbps,32665 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,39 ms,565 Mbps,72396 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,90 ms,212 Mbps,27136 kB/s
35.197.23.75,443,35.185.254.49,US,Seattle,隧道,70 ms,296 Mbps,37888 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,214 Mbps,27443 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,61 ms,49 Mbps,6363 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,313 Mbps,40140 kB/s
152.67.44.30,443,152.67.44.30,BR,S
