中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,1 ms,1704 Mbps,218112 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,732 Mbps,93798 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,1 ms,45 Mbps,5865 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,71 ms,346 Mbps,44339 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,68 ms,315 Mbps,40345 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,2 ms,1648 Mbps,210944 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26a:b6,US,Los Angeles,隧道,57 ms,77 Mbps,9914 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,83 ms,232 Mbps,29798 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,77 ms,347 Mbps,44441 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,216 Mbps,27648 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,76 ms,332 Mbps,42496 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,59 ms,328 Mbps,41984 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,89 ms,45 Mbps,5770 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,79 ms,276 Mbps,35430 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,251 Mbps,32153 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,83 ms,352 Mbps,45158 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,91 ms,187 Mbps,23961 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,78 ms,373 Mbps,47820 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,89 ms,49 Mbps,6325 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,308 Mbps,39424 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,304 Mbps,38912 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,51 Mbps,6561 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,47 Mbps,6065 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,173 ms,1 Mbps,222 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,41 Mbps,5275 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,120 Mbps,15360 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,190 ms,84 Mbps,10854 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,36 Mbps,4651 kB/s
129.154.201.153,443,217.142.149.56,KR,Seoul,隧道,219 ms,76 Mbps,9815 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,239 ms,13 Mbps,1686 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,36 Mbps,4637 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,208 ms,33 Mbps,4241 kB/s
158.178.235.132,443,152.69.216.177,SG,Singapore,隧道,231 ms,56 Mbps,7285 kB/s
152.70.89.238,443,2602:ffe4:407:20d9:0:179c:951f:c048,SG,Singapore,隧道,335 ms,34 Mbps,4439 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,232 ms,4 Mbps,558 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,131 ms,0 Mbps,29 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,212 ms,2 Mbps,284 kB/s
