中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,566 Mbps,72499 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,195 Mbps,24985 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,2 ms,62 Mbps,7962 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,84 ms,217 Mbps,27852 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,73 ms,28 Mbps,3639 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,57 ms,265 Mbps,33996 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,306 Mbps,39219 kB/s
152.70.53.38,443,2a0b:21c0:1007:1cb:0:3ed1:be2e:543b,DE,Frankfurt,隧道,85 ms,221 Mbps,28364 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,336 Mbps,43008 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,159 ms,308 Mbps,39424 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,70 ms,49 Mbps,6291 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,14 ms,502 Mbps,64307 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,30 ms,606 Mbps,77619 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,257 Mbps,32972 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,218 Mbps,27955 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::c:344,US,Los Angeles,隧道,71 ms,43 Mbps,5566 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,61 ms,282 Mbps,36147 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,78 ms,278 Mbps,35635 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,63 Mbps,8101 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,39 ms,462 Mbps,59187 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,53 ms,55 Mbps,7137 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,101 ms,256 Mbps,32870 kB/s
152.70.119.237,443,2a09:bac5:6442:28::4:2f7,US,San Jose,隧道,68 ms,38 Mbps,4973 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,80 ms,293 Mbps,37580 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,249 Mbps,31948 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,77 ms,280 Mbps,35840 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,104 ms,48 Mbps,6171 kB/s
132.226.31.178,443,2a09:bac5:60eb:1173::1bd:c7,US,Los Angeles,隧道,73 ms,49 Mbps,6288 kB/s
129.159.47.255,443,129.159.47.255,US,San Jose,中转,77 ms,43 Mbps,5533 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,47 Mbps,6060 kB/s
158.101.222.102,443,2606:f240:f00:83a7:0:f110:e997:93bd,US,Frankfurt,隧道,85 ms,228 Mbps,29286 kB/s
144.24.37.146,443,104.28.205.110,US,Los Angeles,隧道,122 ms,44 Mbps,5644 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,162 ms,10 Mbps,1369 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,87 ms,219 Mbps,28057 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,7 ms,34 Mbps,4406 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,79 ms,238 Mbps,30515 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,98 ms,0 Mbps,20 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,223 ms,124 Mbps,15974 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,159 ms,101 Mbps,13004 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,206 Mbps,26419 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,183 ms,73 Mbps,9462 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,195 ms,46 Mbps,5984 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,67 ms,44 Mbps,5668 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,148 ms,329 Mbps,42188 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,74 ms,117 Mbps,15052 kB/s
152.67.44.30,443,152.67.44.30,BR,S
