中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,36 ms,571 Mbps,73113 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,89 ms,222 Mbps,28467 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,96 ms,191 Mbps,24473 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,24 ms,65 Mbps,8422 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,7 ms,184 Mbps,23552 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,249 Mbps,31948 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,76 ms,294 Mbps,37683 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,88 ms,340 Mbps,43520 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,9 ms,6 Mbps,787 kB/s
18.216.55.100,443,18.216.55.100,US,Ashburn,中转,25 ms,244 Mbps,31232 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,114 ms,45 Mbps,5762 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,128 Mbps,16384 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,22 ms,848 Mbps,108544 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,233 Mbps,29900 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,16 ms,127 Mbps,16281 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,109 ms,181 Mbps,23244 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,213 Mbps,27340 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,69 ms,43 Mbps,5615 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,38 ms,47 Mbps,6133 kB/s
130.162.244.150,443,2a0b:21c0:1007:c7:0:bac9:6027:7e61,DE,Frankfurt,隧道,125 ms,216 Mbps,27648 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,100 ms,338 Mbps,43315 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,68 ms,362 Mbps,46387 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,263 Mbps,33689 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,231 Mbps,29593 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,99 ms,48 Mbps,6208 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,29 ms,26 Mbps,3434 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,94 ms,219 Mbps,28057 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,117 ms,44 Mbps,5724 kB/s
130.61.23.77,443,130.61.23.77,133 Mbps,17100 kB/s
141.148.239.46,443,2606:f240:f00:46c4:0:1222:ba6f:8277,US,Frankfurt,隧道,103 ms,120 Mbps,15462 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,42 ms,66 Mbps,8569 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,76 ms,42 Mbps,5400 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,125 ms,156 Mbps,19968 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,112 ms,364 Mbps,46694 kB/s
143.47.184.55,443,2606:f240:f00:5a42:0:a250:3250:4760,US,Frankfurt,隧道,95 ms,239 Mbps,30617 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,34 ms,112 Mbps,14438 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,87 ms,290 Mbps,37171 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,103 ms,40 Mbps,5219 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,199 ms,100 Mbps,12902 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,57 ms,45 Mbps,5807 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,176 ms,90 Mbps,11571 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,81 ms,1 Mbps,203 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,91 ms,22 Mbps,2917 kB/s
144.21.51.0,443,2a0b:21c0:1007:1c7:0:6dfd:c957:deda,DE,Frankfurt,隧道,105 ms,136 Mbps,17510 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,256 ms,67 Mbps,8652 kB/s
130.162.174.217,443,2606:f240:f00:dd8d:0:c1c1:a993:6ba3,US,Frankfurt,隧道,106 ms,141 Mbps,18124 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,87 ms,45 Mbps,5830 kB/s
8.219.110.248,443,47.245.127.33,SG,Singapore,隧道,237 ms,51 Mbps,6653 kB/s
141.147.187.233,443,141.147.187.233,JP,Tokyo,中转,225 ms,65 Mbps,8399 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,90 ms,308 Mbps,39424 kB/s
8.219.78.53,443,8.219.78.53,SG,Singapore,中转,272 ms,12 Mbps,1584 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,165 ms,43 Mbps,5522 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,206 ms,39 Mbps,5051 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,223 ms,35 Mbps,4512 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,235 ms,32 Mbps,4143 kB/s
8.218.202.1,443,8.218.202.1,HK,Hong Kong,中转,241 ms,67 Mbps,8666 kB/s
8.222.191.43,443,8.222.191.43,SG,Singapore,中转,248 ms,55 Mbps,7113 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,231 ms,43 Mbps,5523 kB/s
141.148.220.141,443,2a09:bac5:3afb:7eb::ca:73,IN,Mumbai,隧道,213 ms,41 Mbps,5259 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,221 ms,2 Mbps,331 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,257 ms,29 Mbps,3731 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,234 ms,59 Mbps,7577 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,238 ms,58 Mbps,7474 kB/s
8.219.207.153,443,8.222.210.246,SG,Singapore,隧道,253 ms,61 Mbps,7919 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,248 ms,69 Mbps,8848 kB/s
8.222.215.192,443,47.236.58.234,SG,Singapore,隧道,265 ms,47 Mbps,6034 kB/s
8.222.252.250,443,47.236.58.234,SG,Singapore,隧道,247 ms,55 Mbps,7159 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,201 ms,82 Mbps,10547 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,270 ms,79 Mbps,10137 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,214 ms,34 Mbps,4387 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,240 ms,29 Mbps,3797 kB/s
150.230.217.122,443,128.14.110.206,SG,Singapore,隧道,266 ms,44 Mbps,5651 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,241 ms,48 Mbps,6165 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,291 ms,27 Mbps,3483 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,253 ms,29 Mbps,3836 kB/s
8.222.156.125,443,47.245.84.175,SG,Singapore,隧道,251 ms,29 Mbps,3792 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,280 ms,64 Mbps,8306 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,196 ms,67 Mbps,8611 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,265 ms,62 Mbps,7941 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,201 ms,91 Mbps,11673 kB/s
8.219.127.77,443,8.219.96.61,SG,Singapore,隧道,297 ms,65 Mbps,8393 kB/s
8.212.44.95,443,47.76.21.114,HK,Hong Kong,隧道,261 ms,73 Mbps,9413 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,113 ms,48 Mbps,6196 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,107 ms,160 Mbps,20480 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,122 ms,53 Mbps,6835 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,121 ms,41 Mbps,5276 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,223 ms,21 Mbps,2767 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,127 ms,0 Mbps,68 kB/s
8.222.135.87,443,8.219.142.198,SG,Singapore,隧道,277 ms,47 Mbps,6097 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,145 ms,48 Mbps,6259 kB/s
8.219.217.182,443,8.222.236.107,SG,Singapore,隧道,296 ms,60 Mbps,7794 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,102 ms,110 Mbps,14131 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,42 ms,492 Mbps,63078 kB/s
141.147.32.39,443,98.98.166.174,US,Frankfurt,隧道,112 ms,224 Mbps,28672 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,141 ms,46 Mbps,5899 kB/s
158.101.211.237,443,2a0b:21c0:100a:1b3:0:6130:8af2:ac5a,DE,Frankfurt,隧道,131 ms,218 Mbps,27955 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,119 ms,31 Mbps,4094 kB/s
141.148.246.34,443,2a0b:21c0:1007:1c9:0:fd3f:cbf1:e752,DE,Frankfurt,隧道,110 ms,259 Mbps,33177 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,208 ms,92 Mbps,11776 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,70 ms,329 Mbps,42188 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,138 ms,40 Mbps,5155 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,136 ms,164 Mbps,21094 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,118 ms,48 Mbps,6144 kB/s
8.219.138.29,443,47.236.58.234,SG,Singapore,隧道,253 ms,63 Mbps,8080 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,216 ms,92 Mbps,11878 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,239 ms,35 Mbps,4545 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,268 ms,33 Mbps,4347 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,84 ms,48 Mbps,6255 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,204 ms,36 Mbps,4678 kB/s
8.219.179.127,443,8.222.220.238,SG,Singapore,隧道,257 ms,57 Mbps,7313 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,229 ms,28 Mbps,3613 kB/s
