中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,45 ms,523 Mbps,66969 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,153 ms,44 Mbps,5694 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,51 ms,610 Mbps,78131 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,53 ms,586 Mbps,75059 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,40 ms,936 Mbps,119808 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,18 ms,1072 Mbps,137216 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,18 ms,556 Mbps,71270 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,48 ms,71 Mbps,9111 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,960 Mbps,122880 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,19 ms,676 Mbps,86630 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,61 ms,332 Mbps,42496 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,30 ms,484 Mbps,62054 kB/s
129.146.46.164,443,129.146.46.164,US,330 Mbps,42291 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,36 ms,60 Mbps,7752 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,54 ms,75 Mbps,9678 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,21 ms,624 Mbps,79974 kB/s
132.226.31.178,443,2a09:bac5:60ef:1173::1bd:56,US,Los Angeles,隧道,43 ms,59 Mbps,7654 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,68 ms,12 Mbps,1599 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,60 ms,417 Mbps,53452 kB/s
192.9.158.188,443,192.9.158.188,US,San Jose,中转,18 ms,420 Mbps,53760 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,80 ms,41 Mbps,5317 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,44 ms,96 Mbps,12288 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,336 Mbps,43110 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,125 ms,188 Mbps,24166 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,79 ms,406 Mbps,52019 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,177 ms,104 Mbps,13312 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,30 ms,46 Mbps,5977 kB/s
103.137.63.3,443,61.224.127.155,TW,,隧道,168 ms,48 Mbps,6227 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,166 ms,39 Mbps,5040 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,101 ms,138 Mbps,17715 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,189 ms,141 Mbps,18124 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,183 ms,108 Mbps,13926 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,141 ms,139 Mbps,17817 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,36 ms,480 Mbps,61440 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,178 ms,6 Mbps,803 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,168 ms,132 Mbps,16896 kB/s
141.147.48.139,443,2a0b:21c0:1007:c9:0:8e23:c20d:8ba0,DE,Frankfurt,隧道,145 ms,140 Mbps,17920 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,154 ms,135 Mbps,17305 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,166 ms,157 Mbps,20172 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,137 ms,120 Mbps,15462 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,191 ms,39 Mbps,5076 kB/s
193.123.60.37,443,2a0b:21c0:1007:1c8:0:c6c2:a994:65c1,DE,Frankfurt,隧道,188 ms,105 Mbps,13516 kB/s
150.230.121.114,443,2a0b:21c0:100a:1f9:0:3526:db38:1605,DE,Frankfurt,隧道,185 ms,80 Mbps,10240 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,180 ms,128 Mbps,16486 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,203 ms,36 Mbps,4688 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,230 ms,2 Mbps,371 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,178 ms,102 Mbps,13107 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,221 ms,5 Mbps,736 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,197 ms,121 Mbps,15564 kB/s
130.162.37.180,443,2a0b:21c0:1007:c8:0:14cd:af9f:654,DE,Frankfurt,隧道,169 ms,116 Mbps,14950 kB/s
168.138.212.87,443,168.138.212.87,JP,Tokyo,中转,173 ms,102 Mbps,13107 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,185 ms,130 Mbps,16691 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,189 ms,0 Mbps,1 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,56 ms,157 Mbps,20172 kB/s
130.162.244.19,443,2a0b:21c0:1007:1ca:0:d140:caaf:bfe0,DE,Frankfurt,隧道,147 ms,136 Mbps,17408 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,210 ms,130 Mbps,16691 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,195 ms,112 Mbps,14336 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,166 ms,0 Mbps,62 kB/s
