中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
193.123.61.156,443,2a0b:21c0:100a:1b7:0:4587:2b05:2302,DE,Frankfurt,隧道,92 ms,213 Mbps,27340 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,77 ms,339 Mbps,43417 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,84 ms,278 Mbps,35635 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:d3,US,Los Angeles,隧道,71 ms,90 Mbps,11571 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,413 Mbps,52940 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,21 ms,765 Mbps,97996 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,18 ms,72 Mbps,9335 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,108 ms,248 Mbps,31846 kB/s
129.146.46.164,443,129.146.46.164,266 Mbps,34099 kB/s
129.146.46.164,,,隧道,0 ms,null Mbps,null kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,623 Mbps,79769 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,48 Mbps,6158 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,114 ms,349 Mbps,44748 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,91 ms,49 Mbps,6327 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,236 Mbps,30310 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,19 ms,73 Mbps,9387 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,81 ms,226 Mbps,28979 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,436 Mbps,55808 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,82 ms,316 Mbps,40448 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,70 ms,48 Mbps,6205 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,95 ms,46 Mbps,5950 kB/s
35.230.79.26,443,35.212.215.237,US,Seattle,隧道,83 ms,350 Mbps,44851 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,67 ms,296 Mbps,37990 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,95 ms,41 Mbps,5295 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,265 Mbps,33996 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,212 Mbps,27136 kB/s
35.197.23.75,443,35.212.215.237,US,Seattle,隧道,81 ms,326 Mbps,41779 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,86 ms,268 Mbps,34406 kB/s
193.123.38.223,443,2a0b:21c0:1007:1c7:0:4e2d:bf43:ad16,DE,Frankfurt,隧道,90 ms,272 Mbps,34816 kB/s
158.101.221.74,443,2a0b:21c0:1007:cb:0:159:cab9:c639,DE,Frankfurt,隧道,117 ms,289 Mbps,37068 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,127 Mbps,16281 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,75 ms,400 Mbps,51200 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,102 ms,50 Mbps,6477 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,128 ms,160 Mbps,20480 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,119 ms,46 Mbps,5962 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,107 ms,45 Mbps,5886 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,249 ms,2 Mbps,352 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,211 ms,91 Mbps,11673 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,205 ms,108 Mbps,13824 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,237 ms,33 Mbps,4329 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,220 ms,69 Mbps,8834 kB/s
8.222.171.165,443,8.222.210.246,SG,Singapore,隧道,256 ms,49 Mbps,6287 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,235 ms,34 Mbps,4385 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,208 ms,80 Mbps,10342 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,222 ms,89 Mbps,11468 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,201 ms,38 Mbps,4882 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,197 ms,27 Mbps,3496 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,240 ms,1 Mbps,251 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,233 ms,76 Mbps,9826 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,231 ms,36 Mbps,4713 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,212 ms,32 Mbps,4108 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,253 ms,7 Mbps,986 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,214 ms,0 Mbps,31 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,216 ms,76 Mbps,9790 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,215 ms,42 Mbps,5408 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,41 Mbps,5313 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:82,KR,Seoul,隧道,240 ms,37 Mbps,4741 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,211 ms,78 Mbps,10035 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,245 ms,52 Mbps,6781 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,224 ms,30 Mbps,3922 kB/s
146.56.137.229,443,2602:ffe4:407:21d9:0:a01f:aac5:22b8,SG,Singapore,隧道,342 ms,33 Mbps,4227 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,1034 ms,2 Mbps,303 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,323 ms,0 Mbps,16 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,207 ms,1 Mbps,226 kB/s
