中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,241 Mbps,30924 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,21 ms,472 Mbps,60518 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,454 Mbps,58163 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,205 Mbps,26316 kB/s
35.197.23.75,443,34.168.20.69,US,Seattle,隧道,74 ms,157 Mbps,20172 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,343 Mbps,43929 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,67 ms,309 Mbps,39628 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,29 ms,456 Mbps,58368 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,305 Mbps,39116 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,6 ms,678 Mbps,86835 kB/s
35.230.79.26,443,34.168.20.69,US,Seattle,隧道,73 ms,304 Mbps,38912 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,92 ms,225 Mbps,28876 kB/s
130.61.23.77,443,130.61.23.77,DE,148 Mbps,18944 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,128 ms,327 Mbps,41881 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,239 Mbps,30617 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,67 ms,336 Mbps,43008 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,31 Mbps,4093 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,268 Mbps,34304 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,390 Mbps,49971 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,44 Mbps,5637 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,229 Mbps,29388 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,205 Mbps,26316 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,251 Mbps,32153 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,74 ms,114 Mbps,14643 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,196 Mbps,25088 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,250 Mbps,32051 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,80 ms,50 Mbps,6507 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,187 ms,106 Mbps,13619 kB/s
192.9.158.188,443,2a09:bac5:6446:1246::1d2:77,US,San Jose,隧道,76 ms,96 Mbps,12390 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,7 ms,31 Mbps,4086 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,84 ms,45 Mbps,5817 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,108 Mbps,13926 kB/s
129.146.7.98,443,2a09:bac5:60ed:78::c:373,US,Los Angeles,隧道,109 ms,58 Mbps,7482 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,93 ms,211 Mbps,27033 kB/s
130.61.83.174,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,89 ms,93 Mbps,11980 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,104 ms,43 Mbps,5552 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,227 ms,2 Mbps,283 kB/s
192.9.237.203,443,192.9.237.203,US,San Jose,中转,73 ms,46 Mbps,5939 kB/s
152.67.44.30,443,152.67.44.30,BR,S
