中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,51 Mbps,6548 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,55 ms,387 Mbps,49561 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,775 Mbps,99225 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,48 ms,335 Mbps,42905 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,20 ms,840 Mbps,107520 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,58 ms,289 Mbps,37068 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,15 ms,1104 Mbps,141312 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,384 Mbps,49254 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,341 Mbps,43724 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,49 ms,448 Mbps,57344 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,484 Mbps,62054 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,50 ms,556 Mbps,71270 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,219 Mbps,28057 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,127 ms,255 Mbps,32665 kB/s
158.101.221.74,443,23.236.112.222,DE,Frankfurt,隧道,108 ms,199 Mbps,25497 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,109 ms,46 Mbps,5946 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,102 ms,197 Mbps,25292 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,47 Mbps,6112 kB/s
143.47.176.251,443,2a0b:21c0:1007:1c9:0:c3db:6fbd:c07e,DE,Frankfurt,隧道,106 ms,228 Mbps,29184 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,151 Mbps,19353 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,110 ms,37 Mbps,4751 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,205 Mbps,26316 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,125 ms,49 Mbps,6321 kB/s
130.162.166.152,443,2a0b:21c0:1007:c7:0:a14d:fdd4:8f91,DE,Frankfurt,隧道,112 ms,216 Mbps,27648 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,165 ms,40 Mbps,5142 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,141 ms,1 Mbps,202 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,156 ms,41 Mbps,5289 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,127 ms,44 Mbps,5704 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,175 ms,93 Mbps,11980 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,191 ms,37 Mbps,4786 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,221 ms,35 Mbps,4530 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,335 ms,27 Mbps,3497 kB/s
158.101.130.149,443,128.14.110.204,SG,Singapore,隧道,224 ms,73 Mbps,9396 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,226 ms,3 Mbps,467 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,183 ms,6 Mbps,868 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,207 ms,29 Mbps,3725 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,204 ms,2 Mbps,257 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,210 ms,0 Mbps,32 kB/s
