中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,556 Mbps,71168 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,43 Mbps,5525 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,69 ms,252 Mbps,32256 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,336 Mbps,43008 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,87 ms,212 Mbps,27238 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,66 ms,311 Mbps,39833 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,280 Mbps,35942 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,191 Mbps,24473 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,400 Mbps,51200 kB/s
130.162.215.254,443,2a0b:21c0:100a:1b3:0:feaf:f7dc:1dee,DE,Frankfurt,隧道,88 ms,215 Mbps,27545 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,7 ms,7 Mbps,942 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,53 ms,57 Mbps,7311 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,67 ms,341 Mbps,43724 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,253 Mbps,32460 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,70 ms,307 Mbps,39321 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,73 ms,312 Mbps,39936 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,69 ms,48 Mbps,6165 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,276 Mbps,35430 kB/s
152.70.49.180,443,2a0b:21c0:1007:1c9:0:9b61:9c23:e77a,DE,Frankfurt,隧道,92 ms,186 Mbps,23859 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,87 ms,48 Mbps,6156 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,87 ms,46 Mbps,5973 kB/s
129.159.222.164,443,2a0b:21c0:100a:1fa:0:da44:1eeb:3969,DE,Frankfurt,隧道,91 ms,231 Mbps,29593 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,93 ms,592 Mbps,75878 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,46 Mbps,5933 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,72 ms,295 Mbps,37785 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,133 ms,130 Mbps,16691 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,110 Mbps,14131 kB/s
141.147.9.169,443,2a0b:21c0:1007:ca:0:c883:c7d5:719f,DE,Frankfurt,隧道,87 ms,227 Mbps,29081 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,73 ms,266 Mbps,34099 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,154 ms,6 Mbps,853 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,205 Mbps,26316 kB/s
193.123.60.41,443,2a0b:21c0:1007:1c9:0:a165:eec7:f308,DE,Frankfurt,隧道,89 ms,217 Mbps,27852 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,91 ms,24 Mbps,3086 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,85 ms,210 Mbps,26931 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,96 ms,53 Mbps,6791 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,87 ms,260 Mbps,33382 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,217 ms,149 Mbps,19148 kB/s
141.147.105.212,443,98.98.156.22,DE,Frankfurt,隧道,92 ms,122 Mbps,15667 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,250 Mbps,32051 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,125 ms,120 Mbps,15462 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,55 ms,404 Mbps,51814 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,85 ms,49 Mbps,6312 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,87 ms,229 Mbps,29388 kB/s
141.144.199.182,443,2a0b:21c0:1007:1ca:0:a048:74a4:3c14,DE,Frankfurt,隧道,89 ms,235 Mbps,30105 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,84 ms,6 Mbps,842 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,105 ms,47 Mbps,6052 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,288 ms,68 Mbps,8805 kB/s
8.218.73.41,443,8.218.73.41,HK,Hong Kong,中转,222 ms,60 Mbps,7702 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,226 ms,0 Mbps,13 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,183 ms,37 Mbps,4858 kB/s
64.110.86.3,443,107.151.176.166,US,Los Angeles,隧道,205 ms,70 Mbps,8992 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::26a:18,US,Los Angeles,隧道,58 ms,47 Mbps,6059 kB/s
140.238.33.161,443,2603:c021:8002:900:4858:eede:fd8a:dd52,JP,Tokyo,隧道,256 ms,56 Mbps,7213 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,192 ms,40 Mbps,5245 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,183 ms,77 Mbps,9878 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,218 ms,64 Mbps,8313 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,196 ms,39 Mbps,5006 kB/s
144.22.252.124,443,144.22.252.124,BR,S
