中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,264 Mbps,33894 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,52 ms,51 Mbps,6557 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,62 ms,324 Mbps,41574 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,49 ms,473 Mbps,60620 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,113 ms,8 Mbps,1099 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,52 ms,460 Mbps,58880 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,73 ms,408 Mbps,52224 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,11 ms,519 Mbps,66457 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,377 Mbps,48332 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,380 Mbps,48640 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:b1,US,53 Mbps,6796 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,Los Angeles,隧道,0 ms,46 Mbps,5902 kB/s
138.3.254.39,443,138.3.254.39,DE,149 Mbps,19148 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,48 Mbps,6217 kB/s
192.9.158.188,443,2a09:bac5:6443:1232::1d0:aa,US,San Jose,隧道,52 ms,220 Mbps,28262 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,192 Mbps,24576 kB/s
35.202.158.120,443,35.202.158.120,US,Dallas,中转,22 ms,750 Mbps,96051 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,112 ms,432 Mbps,55296 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,416 Mbps,53248 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,52 ms,318 Mbps,40755 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,30 ms,309 Mbps,39628 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,178 Mbps,22835 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,124 Mbps,15974 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,217 ms,68 Mbps,8732 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,175 Mbps,22425 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,51 ms,160 Mbps,20582 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,105 ms,184 Mbps,23552 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,328 Mbps,42086 kB/s
144.22.252.124,443,144.22.252.124,BR,S
