中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,231 Mbps,29593 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,450 Mbps,57651 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,19 ms,32 Mbps,4186 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,544 Mbps,69632 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,824 Mbps,105472 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,50 ms,347 Mbps,44441 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,40 Mbps,5219 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,50 ms,411 Mbps,52633 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,51 ms,424 Mbps,54374 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,53 ms,394 Mbps,50483 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,372 Mbps,47718 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,52 ms,176 Mbps,22630 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,55 ms,305 Mbps,39116 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,35 ms,296 Mbps,37990 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,12 ms,512 Mbps,65638 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,195 Mbps,24985 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,148 Mbps,19046 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,103 ms,353 Mbps,45260 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,121 ms,181 Mbps,23244 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,386 Mbps,49459 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,52 ms,46 Mbps,5915 kB/s
198.46.188.190,443,2a09:bac5:a5fd:1ed2::312:1c,US,Toronto,隧道,105 ms,117 Mbps,15052 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,206 Mbps,26419 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,76 ms,415 Mbps,53145 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,45 Mbps,5815 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,117 ms,47 Mbps,6053 kB/s
152.70.112.158,443,152.70.112.158,US,San Jose,中转,58 ms,51 Mbps,6634 kB/s
141.147.96.40,443,141.147.96.40,GB,London,中转,94 ms,42 Mbps,5503 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,222 ms,174 Mbps,22323 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,178 Mbps,22835 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,98 ms,44 Mbps,5659 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,107 ms,48 Mbps,6265 kB/s
144.24.37.146,443,104.28.205.110,US,Los Angeles,隧道,125 ms,44 Mbps,5740 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,107 ms,4 Mbps,595 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,105 ms,46 Mbps,5927 kB/s
89.168.64.134,443,2606:f240:f00:a683:0:dd29:8500:8b95,US,Frankfurt,隧道,106 ms,166 Mbps,21299 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,175 ms,102 Mbps,13107 kB/s
144.24.173.204,443,2606:f240:f00:5a42:0:3eb7:743a:55c0,US,Frankfurt,隧道,107 ms,153 Mbps,19660 kB/s
8.218.204.128,443,8.218.204.128,HK,Hong Kong,中转,214 ms,53 Mbps,6845 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,171 ms,84 Mbps,10752 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,249 ms,12 Mbps,1560 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,333 ms,21 Mbps,2757 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,144 ms,114 Mbps,14643 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,314 ms,2 Mbps,320 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,209 ms,71 Mbps,9094 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,196 ms,76 Mbps,9749 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,208 ms,67 Mbps,8649 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,61 ms,116 Mbps,14848 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,206 ms,35 Mbps,4523 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,319 ms,47 Mbps,6045 kB/s
8.209.217.106,443,8.209.217.106,JP,Singapore,中转,153 ms,0 Mbps,91 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,249 ms,55 Mbps,7146 kB/s
8.218.85.128,443,8.218.85.128,HK,Hong Kong,中转,307 ms,54 Mbps,6969 kB/s
140.83.86.166,443,140.83.86.166,JP,Osaka,中转,201 ms,39 Mbps,5065 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,250 ms,54 Mbps,6943 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,250 ms,50 Mbps,6498 kB/s
204.110.220.3,443,204.110.220.206,US,,隧道,65 ms,309 Mbps,39628 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,205 ms,71 Mbps,9103 kB/s
132.226.1.227,443,2603:c021:8001:801:f494:88cb:3117:e10,JP,Hong Kong,隧道,203 ms,67 Mbps,8638 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,249 ms,42 Mbps,5427 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,199 ms,0 Mbps,42 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,399 ms,46 Mbps,5931 kB/s
8.219.66.156,443,8.219.66.156,SG,Singapore,中转,250 ms,47 Mbps,6054 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,223 ms,4 Mbps,618 kB/s
