中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,27 ms,579 Mbps,74137 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,27 ms,1224 Mbps,156672 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,506 Mbps,64819 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,63 ms,406 Mbps,52019 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,10 ms,786 Mbps,100659 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,38 ms,320 Mbps,40960 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,53 ms,593 Mbps,75980 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,61 ms,401 Mbps,51404 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,41 ms,490 Mbps,62771 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,30 ms,660 Mbps,84582 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,35 ms,16 Mbps,2072 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,22 ms,424 Mbps,54272 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,297 Mbps,38092 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,76 ms,320 Mbps,41062 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,89 ms,47 Mbps,6118 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,118 ms,201 Mbps,25804 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,38 ms,391 Mbps,50073 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,170 ms,188 Mbps,24166 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,132 ms,20 Mbps,2584 kB/s
194.36.24.34,443,194.36.24.34,US,San Jose,中转,17 ms,1304 Mbps,166912 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,59 ms,50 Mbps,6450 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,142 ms,119 Mbps,15257 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,149 ms,38 Mbps,4982 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,65 ms,588 Mbps,75264 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,164 ms,46 Mbps,5942 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,140 ms,137 Mbps,17612 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,154 ms,138 Mbps,17715 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,27 ms,848 Mbps,108544 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,145 ms,142 Mbps,18227 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,35 ms,439 Mbps,56217 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,172 ms,84 Mbps,10752 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,153 ms,181 Mbps,23244 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,69 ms,44 Mbps,5683 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,154 ms,128 Mbps,16384 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,78 ms,9 Mbps,1161 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,159 ms,132 Mbps,16896 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,70 ms,49 Mbps,6378 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,144 ms,44 Mbps,5707 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,159 ms,72 Mbps,9307 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,134 ms,152 Mbps,19456 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,137 ms,41 Mbps,5266 kB/s
144.22.252.124,443,144.22.252.124,BR,S
