中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,161 ms,328 Mbps,42086 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,1000 Mbps,128000 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,69 ms,209 Mbps,26828 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,37 ms,457 Mbps,58572 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,17 ms,631 Mbps,80793 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,52 ms,433 Mbps,55500 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,52 ms,50 Mbps,6421 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,352 Mbps,45158 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,50 ms,47 Mbps,6067 kB/s
192.9.138.241,443,192.9.138.241,396 Mbps,50688 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,217 Mbps,27852 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,46 Mbps,6004 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,63 ms,18 Mbps,2365 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,178 Mbps,22835 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,51 ms,136 Mbps,17510 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,49 ms,429 Mbps,54988 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,62 ms,412 Mbps,52736 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,49 ms,432 Mbps,55398 kB/s
192.9.158.188,443,2a09:bac5:6444:28::4:2fc,US,San Jose,隧道,61 ms,204 Mbps,26214 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,68 ms,412 Mbps,52736 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,461 Mbps,59084 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,134 ms,404 Mbps,51712 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,143 Mbps,18329 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,219 ms,62 Mbps,8031 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,54 ms,1 Mbps,178 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,176 Mbps,22528 kB/s
143.47.240.52,443,98.98.156.26,DE,Frankfurt,隧道,117 ms,190 Mbps,24371 kB/s
138.3.251.120,443,2a0b:21c0:100a:1b3:0:25dd:e9dd:b604,DE,Frankfurt,隧道,110 ms,104 Mbps,13312 kB/s
144.24.189.154,443,2606:f240:f00:a683:0:4c77:b229:cae6,US,Frankfurt,隧道,111 ms,181 Mbps,23244 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,101 ms,39 Mbps,5061 kB/s
144.22.252.124,443,144.22.252.124,BR,S
