中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,3 ms,1520 Mbps,194560 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1088 Mbps,139264 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,4 ms,52 Mbps,6718 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,490 Mbps,62771 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,65 ms,392 Mbps,50278 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,77 ms,283 Mbps,36249 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,228 Mbps,29286 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,271 Mbps,34713 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,67 ms,337 Mbps,43212 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,93 ms,45 Mbps,5772 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,224 Mbps,28672 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,329 Mbps,42188 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,77 ms,314 Mbps,40243 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,215 Mbps,27545 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,45 Mbps,5831 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,192 Mbps,24678 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,9 Mbps,1228 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,248 Mbps,31744 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,102 ms,3 Mbps,414 kB/s
131.186.33.175,443,131.186.33.175,JP,Osaka,中转,167 ms,1 Mbps,132 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,170 ms,41 Mbps,5324 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,141 ms,219 Mbps,28057 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,120 Mbps,15462 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,182 ms,40 Mbps,5166 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,12 Mbps,1544 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,180 ms,30 Mbps,3928 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,1 Mbps,142 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,207 ms,88 Mbps,11264 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,220 ms,29 Mbps,3810 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,239 ms,0 Mbps,1 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,241 ms,35 Mbps,4482 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,217 ms,91 Mbps,11673 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,254 ms,0 Mbps,45 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,339 ms,0 Mbps,13 kB/s
