中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,11 ms,55 Mbps,7126 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,17 ms,724 Mbps,92672 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,17 ms,90 Mbps,11571 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,232 Mbps,29696 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,77 ms,340 Mbps,43520 kB/s
130.162.231.200,443,2a0b:21c0:100a:1b6:0:7cb2:3b15:3a5,DE,Frankfurt,隧道,90 ms,220 Mbps,28160 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,221 Mbps,28364 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,39 ms,588 Mbps,75264 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,34 ms,529 Mbps,67788 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,82 ms,274 Mbps,35123 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,409 Mbps,52428 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,217 Mbps,27852 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,94 ms,42 Mbps,5431 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,88 ms,270 Mbps,34611 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,268 Mbps,34304 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,76 ms,295 Mbps,37785 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,95 ms,49 Mbps,6297 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,47 Mbps,6080 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,79 ms,289 Mbps,37068 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,93 ms,336 Mbps,43008 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,13 ms,35 Mbps,4524 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,95 ms,45 Mbps,5774 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,98 ms,300 Mbps,38502 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,131 ms,221 Mbps,28364 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,274 Mbps,35123 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,99 ms,45 Mbps,5869 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,99 ms,96 Mbps,12390 kB/s
130.162.166.152,443,2606:f240:f00:5a42:0:3d2b:b15a:c003,US,Frankfurt,隧道,95 ms,231 Mbps,29593 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,76 ms,264 Mbps,33792 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,97 ms,41 Mbps,5344 kB/s
168.138.149.17,443,168.138.149.17,BR,S
