中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,89 ms,44 Mbps,5636 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,72 ms,258 Mbps,33075 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,63 ms,364 Mbps,46694 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,283 Mbps,36249 kB/s
129.146.168.102,443,104.28.205.111,US,Los Angeles,隧道,61 ms,31 Mbps,4083 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,84 ms,307 Mbps,39321 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,71 ms,127 Mbps,16281 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,550 Mbps,70451 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,23 ms,541 Mbps,69324 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,12 ms,293 Mbps,37580 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,68 ms,337 Mbps,43212 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,248 Mbps,31744 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,43 ms,70 Mbps,9054 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,41 ms,69 Mbps,8942 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,256 Mbps,32870 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,276 Mbps,35430 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,97 ms,604 Mbps,77312 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,84 ms,328 Mbps,42086 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,69 ms,6 Mbps,895 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,21 ms,92 Mbps,11878 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,94 ms,320 Mbps,41062 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,48 Mbps,6147 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,3 ms,544 Mbps,69734 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,216 Mbps,27750 kB/s
144.22.252.124,443,144.22.252.124,BR,S
