中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,16 ms,8 Mbps,1025 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,76 ms,341 Mbps,43724 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,500 Mbps,64000 kB/s
18.216.55.100,443,18.216.55.100,US,Ashburn,中转,31 ms,380 Mbps,48640 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,306 Mbps,39219 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,84 ms,601 Mbps,77004 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,241 Mbps,30924 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,81 ms,280 Mbps,35942 kB/s
192.9.138.241,443,192.9.138.241,US,288 Mbps,36864 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,155 Mbps,19865 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,268 Mbps,34406 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,335 Mbps,42905 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,108 ms,296 Mbps,37888 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,214 Mbps,27443 kB/s
129.146.7.98,443,2a09:bac5:60e8:183c::26a:47,US,Los Angeles,隧道,65 ms,49 Mbps,6387 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,66 ms,318 Mbps,40755 kB/s
141.144.201.85,443,2a0b:21c0:100a:1f9:0:59d5:72ca:209e,DE,Frankfurt,隧道,92 ms,107 Mbps,13721 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,93 ms,40 Mbps,5218 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,66 ms,169 Mbps,21708 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,62 ms,47 Mbps,6128 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,190 ms,274 Mbps,35123 kB/s
