中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:11a,US,Los Angeles,隧道,18 ms,110 Mbps,14131 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,15 ms,621 Mbps,79564 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,31 ms,880 Mbps,112640 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,30 ms,896 Mbps,114688 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,2144 Mbps,274432 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,85 ms,1 Mbps,184 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,113 ms,47 Mbps,6021 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,31 ms,281 Mbps,36044 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,912 Mbps,116736 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,153 ms,39 Mbps,5038 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,77 ms,291 Mbps,37273 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,156 ms,40 Mbps,5139 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,31 ms,672 Mbps,86118 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,24 ms,645 Mbps,82636 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,74 ms,29 Mbps,3713 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,114 ms,228 Mbps,29286 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,151 ms,43 Mbps,5567 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,69 ms,301 Mbps,38604 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,340 Mbps,43520 kB/s
141.144.198.61,443,2a0b:21c0:1007:c9:0:b683:2e71:7ede,DE,Frankfurt,隧道,165 ms,68 Mbps,8784 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,109 ms,2 Mbps,381 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,116 ms,41 Mbps,5278 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,163 ms,41 Mbps,5305 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,161 ms,39 Mbps,5000 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,166 ms,110 Mbps,14131 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,111 Mbps,14233 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,143 ms,42 Mbps,5460 kB/s
152.70.62.177,443,2a0b:21c0:1007:c8:0:ad7:cc39:830d,DE,Frankfurt,隧道,161 ms,116 Mbps,14848 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,136 ms,147 Mbps,18841 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,163 ms,107 Mbps,13721 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,173 ms,2 Mbps,370 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,175 ms,31 Mbps,4051 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,178 ms,159 Mbps,20377 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,197 ms,29 Mbps,3787 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,180 ms,3 Mbps,458 kB/s
158.101.130.149,443,2602:ffe4:407:21d9:0:e650:98e1:b44a,SG,Singapore,隧道,189 ms,91 Mbps,11673 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,222 ms,0 Mbps,4 kB/s
