中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:ed,US,Los Angeles,隧道,52 ms,76 Mbps,9742 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,968 Mbps,123904 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,392 Mbps,50176 kB/s
138.2.225.254,443,138.2.225.254,US,San Jose,中转,161 ms,404 Mbps,51814 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,55 ms,416 Mbps,53248 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,61 ms,414 Mbps,53043 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,52 ms,377 Mbps,48332 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,45 ms,708 Mbps,90624 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,397 Mbps,50892 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,60 ms,427 Mbps,54681 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,345 Mbps,44236 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,45 ms,754 Mbps,96563 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,180 Mbps,23040 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,96 ms,178 Mbps,22835 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,189 Mbps,24268 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,112 ms,396 Mbps,50790 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,53 ms,449 Mbps,57548 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,105 ms,210 Mbps,26931 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,54 ms,324 Mbps,41472 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,51 ms,395 Mbps,50585 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,122 ms,92 Mbps,11776 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,105 ms,271 Mbps,34713 kB/s
158.101.210.168,443,2a0b:21c0:100a:1f9:0:2a2b:8a07:5978,DE,Frankfurt,隧道,104 ms,176 Mbps,22528 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,51 ms,227 Mbps,29081 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,111 ms,301 Mbps,38604 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,75 ms,112 Mbps,14336 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,96 ms,44 Mbps,5708 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,160 ms,46 Mbps,5973 kB/s
129.159.252.71,443,2606:f240:f00:a683:0:e6fc:820f:179e,US,Frankfurt,隧道,104 ms,177 Mbps,22732 kB/s
152.67.158.195,443,2606:f240:f00:eaf1:0:6e85:2138:8da4,US,Frankfurt,隧道,140 ms,172 Mbps,22118 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,178 Mbps,22835 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,70 ms,1 Mbps,211 kB/s
157.254.252.198,443,157.254.252.198,JP,Tokyo,中转,144 ms,105 Mbps,13516 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,103 ms,420 Mbps,53760 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,130 ms,1048 Mbps,134144 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,208 ms,2 Mbps,328 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,192 ms,136 Mbps,17408 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,107 ms,181 Mbps,23244 kB/s
130.162.219.22,443,2a0b:21c0:1007:1c9:0:5098:fda:97e,DE,Frankfurt,隧道,106 ms,188 Mbps,24064 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,170 ms,37 Mbps,4848 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,105 ms,46 Mbps,5954 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,106 ms,44 Mbps,5684 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,170 ms,70 Mbps,8983 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,51 ms,34 Mbps,4439 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,182 ms,101 Mbps,13004 kB/s
138.2.148.6,443,2a0b:21c0:100a:1fa:0:dd7c:67e0:683a,DE,Frankfurt,隧道,116 ms,108 Mbps,13824 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,121 ms,39 Mbps,4997 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,93 ms,60 Mbps,7778 kB/s
47.74.13.33,443,47.74.13.33,JP,Tokyo,中转,143 ms,113 Mbps,14540 kB/s
130.162.220.50,443,2a0b:21c0:1007:1cb:0:e00c:61c9:c8ec,DE,Frankfurt,隧道,128 ms,183 Mbps,23449 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,75 ms,20 Mbps,2656 kB/s
144.22.252.124,443,144.22.252.124,BR,S
