中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,57 ms,763 Mbps,97689 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,42 Mbps,5489 kB/s
141.144.199.182,443,2a0b:21c0:100a:1b2:0:cca6:489:b50a,DE,Frankfurt,隧道,91 ms,115 Mbps,14745 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,93 ms,269 Mbps,34508 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,230 Mbps,29491 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,267 Mbps,34201 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,651 Mbps,83353 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,112 ms,42 Mbps,5393 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,78 ms,343 Mbps,43929 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,34 ms,389 Mbps,49868 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,356 Mbps,45670 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:a5,US,Los Angeles,隧道,56 ms,54 Mbps,6959 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,7 Mbps,973 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,20 ms,120 Mbps,15462 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,92 ms,47 Mbps,6140 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,216 Mbps,27750 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,95 ms,276 Mbps,35328 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,277 Mbps,35532 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,96 ms,34 Mbps,4447 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,198 ms,37 Mbps,4851 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,118 Mbps,15155 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,100 ms,24 Mbps,3147 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,194 ms,70 Mbps,9014 kB/s
35.197.23.75,443,35.212.201.120,US,Seattle,隧道,113 ms,336 Mbps,43008 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,219 Mbps,28057 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,229 ms,30 Mbps,3906 kB/s
150.230.201.73,443,2602:ffe4:407:20d9:0:9e2b:82bd:37a2,SG,Singapore,隧道,240 ms,59 Mbps,7557 kB/s
8.219.180.153,443,47.236.58.234,SG,Singapore,隧道,272 ms,65 Mbps,8426 kB/s
8.212.48.236,443,47.76.21.103,HK,Hong Kong,隧道,267 ms,78 Mbps,10035 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,271 ms,49 Mbps,6399 kB/s
8.219.104.94,443,47.245.125.52,SG,Singapore,隧道,235 ms,64 Mbps,8295 kB/s
8.212.44.95,443,47.76.21.93,HK,Hong Kong,隧道,241 ms,78 Mbps,10035 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,251 ms,62 Mbps,8005 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,232 ms,42 Mbps,5406 kB/s
8.222.211.81,443,8.222.236.107,SG,Singapore,隧道,256 ms,59 Mbps,7621 kB/s
8.222.78.174,443,8.211.134.64,JP,Tokyo,隧道,258 ms,60 Mbps,7790 kB/s
8.219.233.96,443,47.245.84.175,SG,Singapore,隧道,247 ms,60 Mbps,7746 kB/s
8.222.169.45,443,47.236.51.143,SG,Singapore,隧道,289 ms,58 Mbps,7466 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,110 Mbps,14131 kB/s
8.222.187.119,443,47.245.84.175,SG,Singapore,隧道,252 ms,56 Mbps,7191 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,217 ms,41 Mbps,5334 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,228 ms,60 Mbps,7764 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,231 ms,2 Mbps,288 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,240 Mbps,30720 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,92 ms,43 Mbps,5526 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,99 ms,42 Mbps,5495 kB/s
8.219.48.141,443,8.222.220.238,SG,Singapore,隧道,247 ms,53 Mbps,6897 kB/s
35.230.79.26,443,35.212.201.120,US,Seattle,隧道,86 ms,335 Mbps,42905 kB/s
143.47.185.119,443,2a0b:21c0:1007:1c8:0:9b1d:610b:5b43,DE,Frankfurt,隧道,103 ms,221 Mbps,28364 kB/s
8.219.217.16,443,8.222.210.246,SG,Singapore,隧道,246 ms,51 Mbps,6636 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,146 ms,25 Mbps,3283 kB/s
132.145.231.51,443,2a0b:21c0:1007:c8:0:1735:a889:793,DE,Frankfurt,隧道,100 ms,132 Mbps,16896 kB/s
47.57.245.232,443,47.88.1.44,US,San Jose,隧道,261 ms,0 Mbps,76 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,99 ms,399 Mbps,51097 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,205 ms,32 Mbps,4189 kB/s
144.21.50.91,443,2606:f240:f00:5a42:0:fbed:e27f:4067,US,Frankfurt,隧道,100 ms,152 Mbps,19456 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,188 ms,77 Mbps,9856 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,209 ms,7 Mbps,1017 kB/s
158.101.215.51,443,2a0b:21c0:1007:c9:0:3778:7eda:dad,DE,Frankfurt,隧道,88 ms,241 Mbps,30924 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,212 ms,93 Mbps,11980 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,6 ms,83 Mbps,10649 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,9 ms,37 Mbps,4844 kB/s
8.219.248.131,443,8.222.222.65,SG,Singapore,隧道,230 ms,54 Mbps,7027 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,238 ms,83 Mbps,10649 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,20 ms,73 Mbps,9456 kB/s
8.219.138.141,443,8.219.142.198,SG,Singapore,隧道,272 ms,60 Mbps,7794 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,35 ms,78 Mbps,10035 kB/s
132.145.66.58,443,2a0b:21c0:1007:1c7:0:f5bd:8091:ad8e,DE,Frankfurt,隧道,129 ms,128 Mbps,16486 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,244 ms,33 Mbps,4249 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,95 ms,400 Mbps,51302 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,222 ms,77 Mbps,9982 kB/s
193.123.182.84,443,2a0b:21c0:1007:1ca:0:1e52:2cc4:42b4,DE,Frankfurt,隧道,126 ms,204 Mbps,26214 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,222 ms,33 Mbps,4313 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,100 ms,8 Mbps,1089 kB/s
8.219.202.225,443,8.222.236.107,SG,Singapore,隧道,267 ms,64 Mbps,8271 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,7 ms,7 Mbps,939 kB/s
8.219.110.248,443,47.245.127.33,SG,Singapore,隧道,238 ms,62 Mbps,7977 kB/s
8.219.255.86,443,47.236.58.234,SG,Singapore,隧道,258 ms,56 Mbps,7168 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,65 ms,27 Mbps,3573 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,253 ms,31 Mbps,4024 kB/s
8.222.218.125,443,8.222.220.238,SG,Singapore,隧道,251 ms,35 Mbps,4501 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,260 ms,54 Mbps,6925 kB/s
8.222.161.125,443,8.222.222.65,SG,Singapore,隧道,266 ms,54 Mbps,6976 kB/s
8.219.212.146,443,47.236.51.143,SG,Singapore,隧道,269 ms,58 Mbps,7536 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,82 ms,379 Mbps,48537 kB/s
8.222.178.209,443,47.236.51.143,SG,Singapore,隧道,256 ms,49 Mbps,6310 kB/s
141.147.165.93,443,141.147.165.93,JP,Tokyo,中转,268 ms,34 Mbps,4382 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,4 ms,71 Mbps,9091 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,245 ms,61 Mbps,7867 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,68 ms,28 Mbps,3651 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,103 ms,89 Mbps,11468 kB/s
8.219.139.129,443,47.236.58.234,SG,Singapore,隧道,286 ms,42 Mbps,5403 kB/s
8.219.122.111,443,47.236.1.53,SG,Singapore,隧道,247 ms,21 Mbps,2758 kB/s
130.162.160.150,443,2a0b:21c0:1007:c7:0:7d19:2982:59d8,DE,Frankfurt,隧道,118 ms,120 Mbps,15462 kB/s
141.148.220.141,443,2a09:bac1:36c0:18::ca:12e,IN,Mumbai,隧道,192 ms,38 Mbps,4908 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,189 ms,80 Mbps,10240 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,236 ms,4 Mbps,613 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,61 ms,530 Mbps,67891 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,194 ms,85 Mbps,10956 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,204 ms,72 Mbps,9274 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,73 ms,110 Mbps,14131 kB/s
152.70.178.241,443,98.98.166.170,US,Frankfurt,隧道,119 ms,228 Mbps,29184 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,78 ms,289 Mbps,37068 kB/s
141.144.199.3,443,2a0b:21c0:100a:1b7:0:3ae3:c4af:88e9,DE,Frankfurt,隧道,90 ms,237 Mbps,30412 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,92 ms,48 Mbps,6154 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,90 ms,33 Mbps,4298 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,136 ms,147 Mbps,18841 kB/s
141.148.147.214,443,141.148.147.214,US,Los Angeles,中转,63 ms,53 Mbps,6902 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,22 ms,63 Mbps,8073 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,257 Mbps,32972 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,87 ms,256 Mbps,32768 kB/s
138.3.243.113,443,2606:f240:f00:83a7:0:5f2c:ba8f:8cf6,US,Frankfurt,隧道,96 ms,252 Mbps,32256 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,92 ms,436 Mbps,55808 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,85 ms,288 Mbps,36864 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,93 ms,0 Mbps,58 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,90 ms,47 Mbps,6075 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,143 ms,160 Mbps,20582 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,124 ms,45 Mbps,5809 kB/s
141.148.228.102,443,2a0b:21c0:1007:1cb:0:5a01:a256:4d82,DE,Frankfurt,隧道,105 ms,137 Mbps,17612 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,117 ms,228 Mbps,29286 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,197 ms,38 Mbps,4910 kB/s
141.147.163.35,443,128.14.110.204,SG,Singapore,隧道,262 ms,67 Mbps,8639 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,São Paulo,隧道,134 ms,148 Mbps,19046 kB/s
8.219.154.39,443,47.236.51.143,SG,Singapore,隧道,242 ms,47 Mbps,6022 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,252 ms,1 Mbps,137 kB/s
8.222.207.66,443,8.219.96.61,SG,Singapore,隧道,243 ms,52 Mbps,6729 kB/s
130.162.144.191,443,2a09:bac1:3f40:90::299:64,KR,Seoul,隧道,193 ms,32 Mbps,4214 kB/s
8.222.137.57,443,47.236.1.53,SG,Singapore,隧道,255 ms,3 Mbps,493 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,235 ms,8 Mbps,1136 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,193 ms,86 Mbps,11059 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,200 ms,115 Mbps,14745 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,210 ms,84 Mbps,10752 kB/s
