中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,9 ms,41 Mbps,5308 kB/s
35.197.23.75,443,35.212.219.103,US,Seattle,隧道,76 ms,333 Mbps,42700 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,248 Mbps,31744 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::c:3a3,US,Los Angeles,隧道,67 ms,68 Mbps,8758 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,23 ms,800 Mbps,102400 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,273 Mbps,35020 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,71 ms,353 Mbps,45260 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,34 Mbps,4430 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,97 ms,28 Mbps,3610 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,100 ms,232 Mbps,29798 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,95 ms,391 Mbps,50073 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,71 ms,162 Mbps,20787 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,280 Mbps,35840 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,244 Mbps,31334 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,76 ms,333 Mbps,42700 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,102 ms,218 Mbps,27955 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,303 Mbps,38809 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,93 ms,44 Mbps,5739 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,97 ms,260 Mbps,33280 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,102 ms,41 Mbps,5284 kB/s
130.162.175.136,443,2a0b:21c0:1007:c7:0:a91d:40f5:a0d4,DE,Frankfurt,隧道,103 ms,201 Mbps,25804 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,98 ms,284 Mbps,36352 kB/s
193.123.38.223,443,2a0b:21c0:1007:cb:0:744b:329f:de05,DE,Frankfurt,隧道,103 ms,240 Mbps,30822 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,100 ms,42 Mbps,5470 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,85 ms,48 Mbps,6249 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,109 ms,21 Mbps,2689 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,39 Mbps,5018 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,175 ms,132 Mbps,16998 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,212 ms,109 Mbps,14028 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,193 ms,102 Mbps,13107 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,1026 ms,90 Mbps,11571 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,229 ms,11 Mbps,1470 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,209 ms,72 Mbps,9270 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,227 ms,0 Mbps,93 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,199 ms,80 Mbps,10342 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,233 ms,2 Mbps,297 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,248 ms,6 Mbps,777 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,225 ms,31 Mbps,4032 kB/s
130.162.144.191,443,2a09:bac5:4731:1482::20b:8b,KR,Seoul,隧道,205 ms,35 Mbps,4595 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,212 ms,33 Mbps,4314 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,233 ms,30 Mbps,3916 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,231 ms,29 Mbps,3756 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,132 ms,0 Mbps,127 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,204 ms,2 Mbps,304 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,244 ms,3 Mbps,496 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,254 ms,0 Mbps,30 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,209 ms,7 Mbps,1012 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,213 ms,19 Mbps,2445 kB/s
