中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,526 Mbps,67379 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,28 ms,45 Mbps,5801 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,440 Mbps,56422 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,57 ms,46 Mbps,5976 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,71 ms,768 Mbps,98406 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,102 ms,262 Mbps,33587 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,52 ms,98 Mbps,12595 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,276 Mbps,35328 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,6 ms,49 Mbps,6272 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,77 ms,290 Mbps,37171 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,67 ms,308 Mbps,39526 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,72 ms,61 Mbps,7863 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,68 ms,340 Mbps,43622 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,340 Mbps,43520 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,236 Mbps,30310 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,90 ms,45 Mbps,5839 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,344 Mbps,44134 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,89 ms,96 Mbps,12390 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,87 ms,116 Mbps,14950 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,100 ms,96 Mbps,12288 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,88 ms,232 Mbps,29798 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,244 Mbps,31334 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,240 Mbps,30720 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,61 ms,50 Mbps,6447 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,4 Mbps,528 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,248 Mbps,31744 kB/s
35.197.23.75,443,35.230.48.200,US,Seattle,隧道,67 ms,349 Mbps,44748 kB/s
47.254.42.167,443,47.251.149.53,US,San Jose,隧道,74 ms,3 Mbps,480 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,308 Mbps,39526 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d2:30,US,San Jose,隧道,75 ms,182 Mbps,23347 kB/s
35.230.79.26,443,35.230.48.200,US,Seattle,隧道,72 ms,342 Mbps,43827 kB/s
144.24.171.136,443,2a0b:21c0:1007:1cb:0:6af4:3667:e6b5,DE,Frankfurt,隧道,97 ms,220 Mbps,28160 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,92 ms,236 Mbps,30310 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,49 Mbps,6336 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,93 ms,52 Mbps,6730 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,74 ms,45 Mbps,5886 kB/s
144.22.252.124,443,144.22.252.124,BR,S
