中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,525 Mbps,67276 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,233 Mbps,29900 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,59 ms,0 Mbps,58 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,60 ms,348 Mbps,44646 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,185 ms,264 Mbps,33792 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,59 ms,665 Mbps,85196 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,32 ms,708 Mbps,90726 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,293 Mbps,37580 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,336 Mbps,43110 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,69 ms,258 Mbps,33075 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,33 ms,20 Mbps,2595 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,297 Mbps,38092 kB/s
141.147.92.143,443,2603:c020:c004:772b:9990:35f2:2b42:33dd,GB,London,隧道,83 ms,225 Mbps,28876 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,72 ms,289 Mbps,37068 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,251 Mbps,32153 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,96 ms,50 Mbps,6456 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,48 ms,816 Mbps,104448 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,99 ms,48 Mbps,6237 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,58 ms,12 Mbps,1583 kB/s
132.145.14.198,443,2a0b:21c0:100a:1b5:0:1561:9c7f:36e9,DE,Frankfurt,隧道,92 ms,126 Mbps,16179 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,64 ms,335 Mbps,42905 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,213 Mbps,27340 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,70 ms,291 Mbps,37273 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,228 Mbps,29184 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,44 Mbps,5664 kB/s
193.122.58.0,443,2a0b:21c0:100a:1b3:0:38d4:bada:f44,DE,Frankfurt,隧道,92 ms,125 Mbps,16076 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,142 ms,204 Mbps,26112 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,83 ms,49 Mbps,6387 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,131 ms,285 Mbps,36556 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,90 ms,46 Mbps,6004 kB/s
141.147.110.186,443,2a0b:21c0:1007:1cb:0:c4f4:e5df:7358,DE,Frankfurt,隧道,95 ms,132 Mbps,16998 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,91 ms,198 Mbps,25395 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,65 ms,312 Mbps,40038 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,66 ms,39 Mbps,5113 kB/s
144.22.252.124,443,144.22.252.124,BR,S
