中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,290 Mbps,37171 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,556 Mbps,71270 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::c:367,US,Los Angeles,隧道,64 ms,72 Mbps,9342 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,244 Mbps,31232 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,7 ms,616 Mbps,78848 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,7 ms,31 Mbps,3995 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,57 ms,566 Mbps,72499 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,27 ms,61 Mbps,7817 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,144 ms,7 Mbps,901 kB/s
47.253.86.6,443,47.253.86.6,US,Ashburn,中转,9 ms,416 Mbps,53248 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,68 ms,50 Mbps,6429 kB/s
35.230.79.26,443,35.230.82.124,US,Seattle,隧道,69 ms,318 Mbps,40755 kB/s
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,41 ms,90 Mbps,11571 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,176 Mbps,22630 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,316 Mbps,40550 kB/s
35.197.23.75,443,35.230.82.124,US,Seattle,隧道,98 ms,320 Mbps,41062 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,92 ms,116 Mbps,14950 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,317 Mbps,40652 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,31 ms,356 Mbps,45568 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,235 Mbps,30105 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,71 ms,50 Mbps,6489 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,29 ms,168 Mbps,21504 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,84 ms,220 Mbps,28262 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,282 Mbps,36147 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,272 Mbps,34816 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,73 ms,530 Mbps,67891 kB/s
47.90.141.204,443,104.166.125.210,US,Los Angeles,隧道,27 ms,33 Mbps,4324 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,90 ms,48 Mbps,6155 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,89 ms,231 Mbps,29593 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,93 ms,43 Mbps,5629 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,176 Mbps,22528 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,266 Mbps,34099 kB/s
152.70.117.136,443,152.70.117.136,US,San Jose,中转,149 ms,258 Mbps,33075 kB/s
