中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,1680 Mbps,215040 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,6 ms,713 Mbps,91340 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,30 ms,912 Mbps,116736 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26a:1c,US,Los Angeles,隧道,27 ms,72 Mbps,9306 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,52 ms,367 Mbps,47001 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,12 ms,696 Mbps,89088 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,5 ms,565 Mbps,72396 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,36 ms,952 Mbps,121856 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,43 ms,1376 Mbps,176128 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,57 Mbps,7364 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,6 ms,1504 Mbps,192512 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,26 ms,1184 Mbps,151552 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,37 ms,920 Mbps,117760 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,33 ms,509 Mbps,65228 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,692 Mbps,88678 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,67 ms,439 Mbps,56217 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,18 ms,270 Mbps,34611 kB/s
