中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,604 Mbps,77312 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,260 Mbps,33280 kB/s
152.67.139.78,443,2606:f240:f00:a683:0:c733:e0e1:3b29,US,Frankfurt,隧道,94 ms,201 Mbps,25804 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,68 ms,315 Mbps,40345 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,35 ms,451 Mbps,57753 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,68 ms,115 Mbps,14745 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,64 ms,7 Mbps,905 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,88 ms,40 Mbps,5217 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,206 ms,77 Mbps,9863 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,75 ms,43 Mbps,5623 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,245 Mbps,31436 kB/s
138.3.254.39,443,138.3.254.39,213 Mbps,27340 kB/s
132.226.31.178,443,2a09:bac5:60ef:183c::26a:81,US,Los Angeles,隧道,61 ms,47 Mbps,6057 kB/s
141.147.9.213,443,2a0b:21c0:1007:1ca:0:5325:91db:5d2b,DE,Frankfurt,隧道,101 ms,224 Mbps,28672 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,67 ms,276 Mbps,35430 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,41 Mbps,5276 kB/s
140.238.83.26,443,2a0b:21c0:100a:1b3:0:5284:2267:d877,DE,Frankfurt,隧道,165 ms,107 Mbps,13721 kB/s
144.21.37.151,443,2a0b:21c0:1007:c9:0:8e72:e31d:dfdc,DE,Frankfurt,隧道,92 ms,172 Mbps,22016 kB/s
158.101.213.129,443,2a0b:21c0:1007:1c7:0:d40b:5e6e:5123,DE,Frankfurt,隧道,89 ms,223 Mbps,28569 kB/s
132.226.133.6,443,2a0b:21c0:1007:c7:0:64c9:1b37:4452,DE,Frankfurt,隧道,92 ms,182 Mbps,23347 kB/s
3.144.191.4,443,3.144.191.4,US,Toronto,中转,27 ms,688 Mbps,88064 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,462 Mbps,59187 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,85 ms,44 Mbps,5672 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,90 ms,46 Mbps,5962 kB/s
130.61.23.77,443,130.61.23.77,146 Mbps,18739 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,72 ms,288 Mbps,36864 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,175 ms,71 Mbps,9200 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,264 Mbps,33894 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,312 Mbps,39936 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,236 Mbps,30310 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,240 Mbps,30822 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,98 ms,79 Mbps,10137 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,42 ms,30 Mbps,3925 kB/s
158.101.222.4,443,98.98.166.174,US,Frankfurt,隧道,89 ms,229 Mbps,29388 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,93 ms,224 Mbps,28774 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,70 ms,280 Mbps,35942 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,182 ms,83 Mbps,10649 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,91 ms,44 Mbps,5702 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,128 ms,286 Mbps,36659 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,350 Mbps,44851 kB/s
143.47.191.59,443,2a0b:21c0:100a:1fa:0:23a:299d:6020,DE,Frankfurt,隧道,89 ms,111 Mbps,14233 kB/s
141.147.66.168,443,2a0b:21c0:1007:c9:0:7e7c:149a:50b,DE,Frankfurt,隧道,92 ms,196 Mbps,25190 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,206 Mbps,26419 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,72 ms,269 Mbps,34508 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,60 ms,21 Mbps,2695 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,193 ms,85 Mbps,10956 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,101 ms,51 Mbps,6576 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,213 ms,69 Mbps,8953 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,180 ms,26 Mbps,3384 kB/s
138.2.61.180,443,104.28.206.113,JP,Osaka,隧道,205 ms,49 Mbps,6303 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,45 Mbps,5848 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,190 ms,36 Mbps,4654 kB/s
130.162.144.191,443,2a09:bac5:4753:1482::20b:9d,KR,Seoul,隧道,193 ms,32 Mbps,4179 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,180 ms,31 Mbps,3979 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,200 ms,80 Mbps,10240 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,242 ms,23 Mbps,2969 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,214 ms,57 Mbps,7328 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,272 ms,96 Mbps,12288 kB/s
158.101.142.100,443,158.101.142.100,JP,Tokyo,中转,214 ms,75 Mbps,9600 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,189 ms,39 Mbps,5088 kB/s
152.70.181.90,443,2a0b:21c0:1007:1c7:0:bd68:5cfe:f277,DE,Frankfurt,隧道,109 ms,241 Mbps,30924 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,180 ms,91 Mbps,11673 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,193 ms,80 Mbps,10342 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,214 ms,30 Mbps,3905 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,179 ms,89 Mbps,11468 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:138,KR,Seoul,隧道,191 ms,84 Mbps,10854 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,202 ms,39 Mbps,5072 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,201 ms,39 Mbps,5114 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,224 ms,39 Mbps,5004 kB/s
144.24.76.59,443,144.24.76.59,KR,Seoul,中转,175 ms,37 Mbps,4827 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,219 ms,64 Mbps,8249 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,196 ms,84 Mbps,10752 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,272 ms,41 Mbps,5259 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,189 ms,80 Mbps,10342 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,219 ms,63 Mbps,8078 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,293 ms,2 Mbps,339 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,218 ms,37 Mbps,4808 kB/s
141.147.190.55,443,128.14.104.155,SG,Singapore,隧道,231 ms,61 Mbps,7857 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,82 ms,45 Mbps,5803 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,308 ms,23 Mbps,3044 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,217 ms,63 Mbps,8127 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,213 ms,60 Mbps,7770 kB/s
158.101.141.78,443,158.101.141.78,JP,Tokyo,中转,377 ms,35 Mbps,4492 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,220 ms,61 Mbps,7823 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,135 ms,123 Mbps,15769 kB/s
141.144.241.13,443,163.123.193.5,DE,Frankfurt,隧道,90 ms,248 Mbps,31846 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,20 ms,50 Mbps,6437 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,57 ms,29 Mbps,3828 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,19 ms,71 Mbps,9192 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,97 ms,313 Mbps,40140 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,64 ms,8 Mbps,1105 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,85 ms,43 Mbps,5538 kB/s
144.22.252.124,443,144.22.252.124,BR,S
