中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,564 Mbps,72192 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,312 Mbps,39936 kB/s
129.146.7.98,443,2a09:bac5:60ef:1846::26b:6b,US,Los Angeles,隧道,64 ms,74 Mbps,9565 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,97 ms,340 Mbps,43520 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,338 Mbps,43315 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,152 ms,288 Mbps,36864 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,44 Mbps,5686 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,7 ms,36 Mbps,4633 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,252 Mbps,32256 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,26 ms,349 Mbps,44748 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,225 Mbps,28876 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,110 Mbps,14131 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,204 Mbps,26214 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,48 Mbps,6238 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,311 Mbps,39833 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,73 ms,264 Mbps,33894 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,204 Mbps,26214 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,88 ms,112 Mbps,14438 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,100 ms,268 Mbps,34304 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,89 ms,198 Mbps,25395 kB/s
130.61.23.77,443,130.61.23.77,DE,160 Mbps,20480 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,27 ms,599 Mbps,76697 kB/s
104.131.1.43,443,2604:a880:800:10::ddf:b001,US,Newark,隧道,33 ms,568 Mbps,72806 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,210 ms,276 Mbps,35328 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,77 ms,47 Mbps,6029 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,91 ms,34 Mbps,4418 kB/s
144.24.37.146,443,104.28.205.110,US,Los Angeles,隧道,106 ms,41 Mbps,5338 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,191 ms,252 Mbps,32256 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,38 ms,21 Mbps,2773 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,94 ms,42 Mbps,5466 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,85 ms,44 Mbps,5718 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,74 ms,209 Mbps,26828 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,85 ms,47 Mbps,6068 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,66 ms,332 Mbps,42496 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,158 ms,51 Mbps,6617 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,52 ms,64 Mbps,8295 kB/s
141.144.199.48,443,2606:f240:f00:83a7:0:934f:4215:a51c,US,Frankfurt,隧道,93 ms,227 Mbps,29081 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,79 ms,140 Mbps,17920 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,183 Mbps,23449 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,200 ms,92 Mbps,11776 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,228 ms,2 Mbps,295 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,89 ms,48 Mbps,6253 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,109 ms,18 Mbps,2317 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,93 ms,217 Mbps,27852 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,236 ms,30 Mbps,3958 kB/s
64.110.103.69,443,64.110.103.69,,colo.txt:Osaka,中转,0 ms,31 Mbps,4017 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,232 ms,32 Mbps,4122 kB/s
132.145.239.125,443,2a0b:21c0:1007:c8:0:320c:8e33:abfd,DE,Frankfurt,隧道,130 ms,186 Mbps,23859 kB/s
146.56.161.229,443,146.56.161.229,KR,Osaka,中转,184 ms,79 Mbps,10137 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,225 ms,52 Mbps,6680 kB/s
168.138.201.0,443,168.138.201.0,JP,Osaka,中转,218 ms,25 Mbps,3267 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::16:1fa,KR,Tokyo,隧道,345 ms,73 Mbps,9375 kB/s
204.110.220.3,443,204.110.220.206,US,,隧道,89 ms,120 Mbps,15462 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,220 ms,71 Mbps,9152 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,292 ms,25 Mbps,3239 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,89 ms,5 Mbps,709 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,240 ms,5 Mbps,653 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,217 ms,60 Mbps,7724 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,214 ms,61 Mbps,7930 kB/s
8.209.217.106,443,8.209.217.106,JP,Hong Kong,中转,160 ms,29 Mbps,3799 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,205 ms,34 Mbps,4466 kB/s
152.70.234.188,443,152.70.234.188,KR,Tokyo,中转,186 ms,20 Mbps,2619 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,219 ms,63 Mbps,8189 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,86 ms,230 Mbps,29491 kB/s
8.222.128.32,443,8.222.128.32,SG,Singapore,中转,249 ms,22 Mbps,2832 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,89 ms,208 Mbps,26624 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,224 ms,47 Mbps,6046 kB/s
103.137.63.3,443,122.118.160.134,TW,,隧道,188 ms,86 Mbps,11059 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,81 ms,234 Mbps,30003 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,45 ms,348 Mbps,44646 kB/s
35.183.163.195,443,3.96.136.34,CA,,隧道,22 ms,800 Mbps,102400 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,103 ms,224 Mbps,28672 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,99 ms,224 Mbps,28672 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,91 ms,224 Mbps,28774 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,21 ms,448 Mbps,57344 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,33 ms,554 Mbps,70963 kB/s
129.80.26.68,443,129.80.26.68,US,,中转,9 ms,456 Mbps,58368 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,92 ms,235 Mbps,30105 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,205 ms,61 Mbps,7914 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,121 ms,230 Mbps,29491 kB/s
18.192.93.64,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,106 ms,230 Mbps,29491 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,93 ms,228 Mbps,29184 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,220 Mbps,28262 kB/s
