中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,73 ms,267 Mbps,34201 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,533 Mbps,68300 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,24 ms,556 Mbps,71270 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,362 Mbps,46387 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,46 Mbps,6014 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,116 ms,45 Mbps,5859 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,336 Mbps,43110 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,73 ms,284 Mbps,36352 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,261 Mbps,33484 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,120 ms,312 Mbps,40038 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,81 ms,251 Mbps,32153 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,36 ms,58 Mbps,7514 kB/s
138.3.254.39,443,138.3.254.39,,Frankfurt,中转,0 ms,199 Mbps,25497 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,201 Mbps,25804 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,188 Mbps,24166 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,137 ms,103 Mbps,13209 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,329 Mbps,42188 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,67 ms,336 Mbps,43008 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,67 ms,356 Mbps,45670 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,308 Mbps,39526 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,232 Mbps,29798 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,67 ms,338 Mbps,43315 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,120 Mbps,15360 kB/s
132.226.31.178,443,2a09:bac5:60e9:1173::1bd:104,US,Los Angeles,隧道,66 ms,42 Mbps,5466 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,205 ms,247 Mbps,31641 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,72 ms,320 Mbps,41062 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,86 ms,209 Mbps,26828 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,109 ms,27 Mbps,3489 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,84 ms,250 Mbps,32051 kB/s
144.22.252.124,443,144.22.252.124,BR,S
