中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,327 Mbps,41881 kB/s
158.101.15.48,443,158.101.15.48,US,Los Angeles,中转,19 ms,160 Mbps,20582 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,18 ms,560 Mbps,71782 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,36 ms,1056 Mbps,135168 kB/s
198.46.188.190,443,2a09:bac5:a5fa:7cd::c7:c,US,Buffalo,隧道,80 ms,85 Mbps,10956 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,19 ms,648 Mbps,83046 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,18 ms,1104 Mbps,141312 kB/s
152.70.117.136,443,152.70.117.136,US,San Jose,中转,52 ms,395 Mbps,50585 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,27 ms,58 Mbps,7523 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,517 Mbps,66252 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,45 ms,239 Mbps,30617 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,219 ms,1072 Mbps,137216 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,23 ms,640 Mbps,82022 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,23 ms,1088 Mbps,139264 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,111 ms,669 Mbps,85708 kB/s
146.190.116.221,443,146.190.116.221,US,San Jose,中转,77 ms,1072 Mbps,137216 kB/s
24.199.115.220,443,24.199.115.220,US,San Jose,中转,91 ms,1056 Mbps,135168 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,61 ms,329 Mbps,42188 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,37 ms,576 Mbps,73830 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,62 ms,348 Mbps,44646 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,66 ms,300 Mbps,38502 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,38 ms,552 Mbps,70758 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,63 ms,360 Mbps,46182 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,63 ms,324 Mbps,41472 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,143 ms,108 Mbps,13926 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,136 ms,51 Mbps,6610 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,142 ms,40 Mbps,5175 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,110 ms,24 Mbps,3108 kB/s
141.148.240.73,443,2a0b:21c0:100a:1b0:0:97ba:4b58:8133,DE,Frankfurt,隧道,143 ms,122 Mbps,15667 kB/s
144.22.252.124,443,144.22.252.124,BR,S
