中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60eb:183c::26a:78,US,Los Angeles,隧道,66 ms,77 Mbps,9932 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,62 ms,788 Mbps,100864 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,189 Mbps,24268 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,26 ms,936 Mbps,119808 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,72 ms,480 Mbps,61440 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,62 ms,46 Mbps,5924 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,48 ms,489 Mbps,62668 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,188 Mbps,24064 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,39 ms,72 Mbps,9298 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,54 ms,59 Mbps,7604 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,106 ms,145 Mbps,18636 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,101 ms,52 Mbps,6718 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,60 ms,318 Mbps,40755 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,105 ms,51 Mbps,6623 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,326 Mbps,41779 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,23 ms,37 Mbps,4800 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,61 ms,504 Mbps,64512 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,121 ms,242 Mbps,31027 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,431 Mbps,55193 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,57 ms,388 Mbps,49664 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,24 ms,103 Mbps,13209 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,386 Mbps,49459 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,58 ms,536 Mbps,68608 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,154 ms,138 Mbps,17715 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,50 ms,528 Mbps,67686 kB/s
158.178.147.110,443,2606:f240:f00:a683:0:1890:83b2:7b5b,US,Frankfurt,隧道,119 ms,176 Mbps,22630 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,109 ms,44 Mbps,5654 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,59 ms,486 Mbps,62259 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,113 ms,41 Mbps,5293 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,126 ms,182 Mbps,23347 kB/s
141.147.76.138,443,2a0b:21c0:100a:1f9:0:a2c9:52c0:7b4f,DE,Frankfurt,隧道,121 ms,112 Mbps,14438 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,132 ms,2 Mbps,258 kB/s
158.101.209.49,443,2a0b:21c0:100a:1b2:0:b91a:75c:6976,DE,Frankfurt,隧道,108 ms,191 Mbps,24473 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,82 ms,46 Mbps,5961 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,194 ms,37 Mbps,4851 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,166 ms,39 Mbps,5107 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,139 ms,183 Mbps,23449 kB/s
8.218.202.1,443,8.218.202.1,HK,Hong Kong,中转,249 ms,84 Mbps,10854 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,190 ms,115 Mbps,14745 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,213 ms,2 Mbps,341 kB/s
141.144.195.131,443,2a0b:21c0:1007:1ca:0:28b5:7aa5:6196,DE,Frankfurt,隧道,123 ms,103 Mbps,13209 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,217 ms,78 Mbps,10035 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,208 ms,82 Mbps,10547 kB/s
8.222.249.195,443,47.236.1.53,SG,Singapore,隧道,245 ms,75 Mbps,9701 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,151 ms,186 Mbps,23859 kB/s
144.22.252.124,443,144.22.252.124,BR,S
