中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,12 ms,772 Mbps,98918 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,53 ms,565 Mbps,72396 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,24 ms,570 Mbps,73011 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,55 ms,339 Mbps,43417 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,22 ms,54 Mbps,7017 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,348 Mbps,44646 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,69 ms,52 Mbps,6670 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,234 Mbps,30003 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,216 ms,29 Mbps,3814 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,54 ms,429 Mbps,54988 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,50 ms,447 Mbps,57241 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,49 ms,398 Mbps,50995 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,60 ms,188 Mbps,24064 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,176 Mbps,22528 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,179 Mbps,22937 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,67 ms,50 Mbps,6461 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,131 ms,173 Mbps,22220 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,58 ms,374 Mbps,47923 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,112 ms,46 Mbps,5994 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,126 ms,25 Mbps,3225 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,138 ms,272 Mbps,34816 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,121 ms,48 Mbps,6224 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,109 ms,46 Mbps,5896 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,114 ms,41 Mbps,5279 kB/s
158.101.201.244,443,2a0b:21c0:1007:c9:0:1538:93ee:5290,DE,Frankfurt,隧道,114 ms,217 Mbps,27852 kB/s
132.226.211.247,443,2606:f240:f00:6acf:0:7f86:6eb3:8ab,US,Frankfurt,隧道,117 ms,219 Mbps,28057 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,126 ms,45 Mbps,5761 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,108 ms,36 Mbps,4675 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,182 ms,118 Mbps,15155 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,218 ms,76 Mbps,9813 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,217 ms,83 Mbps,10649 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,164 Mbps,20992 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:11d,KR,Seoul,隧道,230 ms,75 Mbps,9655 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,191 ms,86 Mbps,11059 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,117 ms,11 Mbps,1418 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,227 ms,2 Mbps,309 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,266 ms,1 Mbps,142 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,192 ms,36 Mbps,4715 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,246 ms,0 Mbps,27 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,33 Mbps,4294 kB/s
130.162.144.191,443,2a09:bac5:4737:1a14::299:6a,KR,Seoul,隧道,208 ms,28 Mbps,3588 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,210 ms,34 Mbps,4367 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,204 ms,4 Mbps,560 kB/s
168.138.165.174,443,168.138.165.174,SG,San Jose,中转,282 ms,2 Mbps,266 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,220 ms,15 Mbps,1973 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,215 ms,2 Mbps,324 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,292 ms,0 Mbps,14 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,197 ms,0 Mbps,3 kB/s
