中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,5 ms,888 Mbps,113664 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,21 ms,944 Mbps,120832 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,672 Mbps,86016 kB/s
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,32 ms,794 Mbps,101683 kB/s
184.169.181.217,443,184.169.181.217,US,Las Vegas,中转,27 ms,58 Mbps,7439 kB/s
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,27 ms,340 Mbps,43520 kB/s
129.146.7.98,443,2a09:bac5:60ea:1173::1bd:9d,US,Los Angeles,隧道,18 ms,52 Mbps,6732 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,391 Mbps,50073 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,30 Mbps,3855 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,63 ms,35 Mbps,4492 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,63 ms,352 Mbps,45056 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,73 ms,354 Mbps,45363 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,70 ms,50 Mbps,6525 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,240 Mbps,30720 kB/s
130.162.144.191,443,2a09:bac5:4735:1a14::299:6d,KR,Seoul,隧道,138 ms,42 Mbps,5400 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,109 ms,3 Mbps,399 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,123 ms,44 Mbps,5734 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,112 ms,216 Mbps,27750 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,143 ms,151 Mbps,19353 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,150 ms,124 Mbps,15974 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,127 Mbps,16281 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,136 ms,136 Mbps,17510 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,121 ms,42 Mbps,5471 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,156 ms,110 Mbps,14131 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,173 ms,3 Mbps,398 kB/s
158.101.130.149,443,2607:a400:a:6c:0:3557:b712:b1e3,US,Los Angeles,隧道,110 ms,197 Mbps,25292 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,181 ms,36 Mbps,4712 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,148 ms,40 Mbps,5182 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,134 ms,40 Mbps,5177 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,167 ms,36 Mbps,4622 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,159 ms,43 Mbps,5536 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,153 ms,166 Mbps,21299 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,150 ms,41 Mbps,5295 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,151 ms,44 Mbps,5735 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,150 ms,46 Mbps,5948 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,176 ms,40 Mbps,5186 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,145 ms,44 Mbps,5746 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,234 ms,66 Mbps,8462 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,259 ms,10 Mbps,1312 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,158 ms,44 Mbps,5702 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,185 ms,4 Mbps,533 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,286 ms,25 Mbps,3317 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,358 ms,0 Mbps,12 kB/s
