中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,93 ms,48 Mbps,6244 kB/s
144.21.63.201,443,2a0b:21c0:1007:cb:0:bf95:a92b:2bc2,DE,Frankfurt,隧道,96 ms,150 Mbps,19251 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,199 ms,91 Mbps,11673 kB/s
152.70.253.62,443,2607:a400:a:6b:0:fc1e:f273:c0d9,US,Los Angeles,隧道,210 ms,71 Mbps,9106 kB/s
129.146.168.102,443,104.28.205.111,US,Los Angeles,隧道,65 ms,32 Mbps,4157 kB/s
143.47.191.195,443,2a0b:21c0:100a:1b3:0:1d0b:66b:6f39,DE,Frankfurt,隧道,160 ms,131 Mbps,16793 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,213 ms,27 Mbps,3571 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,196 ms,28 Mbps,3698 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,95 ms,41 Mbps,5343 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,187 ms,44 Mbps,5665 kB/s
64.110.79.188,443,64.110.79.188,KR,Seoul,中转,313 ms,83 Mbps,10649 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,112 Mbps,14336 kB/s
158.178.238.239,443,104.28.254.47,SG,Singapore,隧道,234 ms,33 Mbps,4293 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,175 ms,96 Mbps,12288 kB/s
141.148.220.141,443,2a09:bac1:3680:18::243:1a,IN,Mumbai,隧道,196 ms,38 Mbps,4940 kB/s
132.226.18.166,443,2607:a400:a:6c:0:b4c2:c604:8fed,US,Los Angeles,隧道,224 ms,66 Mbps,8467 kB/s
146.56.171.251,443,107.151.176.66,US,Los Angeles,隧道,199 ms,77 Mbps,9902 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,214 ms,3 Mbps,399 kB/s
144.22.252.124,443,144.22.252.124,BR,S
