中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,22 ms,62 Mbps,8057 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,48 ms,654 Mbps,83763 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,31 ms,465 Mbps,59596 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,454 Mbps,58163 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,468 Mbps,59904 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,59 ms,328 Mbps,42086 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,102 ms,284 Mbps,36352 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,120 ms,208 Mbps,26624 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,70 ms,307 Mbps,39321 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,15 ms,72 Mbps,9247 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,21 ms,176 Mbps,22528 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,216 Mbps,27750 kB/s
141.148.230.93,443,98.98.166.178,US,Frankfurt,隧道,97 ms,217 Mbps,27852 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,93 ms,39 Mbps,5003 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,16 ms,68 Mbps,8731 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,469 Mbps,60108 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,50 ms,4 Mbps,625 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,75 ms,312 Mbps,39936 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,92 ms,539 Mbps,69017 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,86 ms,336 Mbps,43110 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,71 ms,364 Mbps,46694 kB/s
141.148.227.212,443,2606:f240:f00:dd8d:0:78c4:2e45:ce96,US,Frankfurt,隧道,108 ms,250 Mbps,32051 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,285 Mbps,36556 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,91 ms,228 Mbps,29286 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,34 ms,564 Mbps,72294 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,131 ms,47 Mbps,6042 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,5 Mbps,765 kB/s
152.70.61.187,443,2a0b:21c0:1007:1c7:0:3ab:7a32:8833,DE,Frankfurt,隧道,114 ms,128 Mbps,16486 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,114 ms,230 Mbps,29491 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,108 ms,39 Mbps,5097 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,83 ms,115 Mbps,14745 kB/s
144.22.252.124,443,144.22.252.124,BR,S
