中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,34 Mbps,4449 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,281 Mbps,36044 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,1080 Mbps,138240 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,17 ms,787 Mbps,100761 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,333 Mbps,42700 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,57 ms,393 Mbps,50380 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,82 ms,356 Mbps,45568 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,107 ms,122 Mbps,15667 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,432 Mbps,55398 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,51 ms,443 Mbps,56729 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,216 Mbps,27750 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,52 ms,439 Mbps,56217 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,193 ms,44 Mbps,5735 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,17 ms,531 Mbps,67993 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,65 ms,467 Mbps,59801 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,56 ms,416 Mbps,53350 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,31 ms,492 Mbps,63078 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,53 ms,412 Mbps,52736 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,47 Mbps,6101 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,420 Mbps,53760 kB/s
138.3.254.39,443,138.3.254.39,,Frankfurt,中转,0 ms,169 Mbps,21708 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,132 Mbps,16896 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,136 ms,334 Mbps,42803 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,69 ms,51 Mbps,6580 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,31 ms,640 Mbps,81920 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,199 ms,137 Mbps,17612 kB/s
129.146.251.53,443,2603:c020:d:2b01:cdfa:999a:db14:e7e8,US,Los Angeles,隧道,55 ms,424 Mbps,54272 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,198 Mbps,25395 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,199 Mbps,25497 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,168 ms,99 Mbps,12697 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,115 ms,46 Mbps,5958 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,93 ms,38 Mbps,4982 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,100 ms,188 Mbps,24064 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,207 ms,92 Mbps,11878 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,101 ms,43 Mbps,5557 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,53 ms,41 Mbps,5338 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,171 ms,87 Mbps,11161 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,180 Mbps,23142 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,121 ms,37 Mbps,4806 kB/s
152.70.88.98,443,2a09:bac5:4751:1a14::299:19,KR,Seoul,隧道,194 ms,33 Mbps,4250 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,171 ms,88 Mbps,11366 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,203 ms,32 Mbps,4099 kB/s
152.67.44.30,443,152.67.44.30,BR,S
