中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,59 ms,518 Mbps,66355 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,10 ms,562 Mbps,71987 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,255 Mbps,32665 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,47 ms,528 Mbps,67686 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,5 ms,73 Mbps,9391 kB/s
150.230.44.13,443,150.230.44.13,US,Los Angeles,中转,90 ms,272 Mbps,34816 kB/s
35.230.79.26,443,35.212.248.117,US,Seattle,隧道,81 ms,345 Mbps,44236 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,6 ms,34 Mbps,4423 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,103 ms,272 Mbps,34816 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,81 Mbps,10444 kB/s
35.197.23.75,443,35.212.248.117,US,Seattle,隧道,96 ms,322 Mbps,41267 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,393 Mbps,50380 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,224 Mbps,28672 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,98 ms,48 Mbps,6218 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,292 Mbps,37376 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,90 ms,348 Mbps,44646 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,244 Mbps,31334 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,76 ms,266 Mbps,34099 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,91 ms,46 Mbps,5894 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,106 ms,271 Mbps,34713 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,83 ms,350 Mbps,44851 kB/s
143.47.182.90,443,2606:f240:f00:a683:0:7502:5f9e:69f,US,Frankfurt,隧道,107 ms,228 Mbps,29286 kB/s
158.101.218.195,443,2a0b:21c0:1007:1c8:0:260e:6814:be42,DE,Frankfurt,隧道,90 ms,253 Mbps,32460 kB/s
130.61.23.77,443,130.61.23.77,221 Mbps,28364 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,68 ms,47 Mbps,6021 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,83 ms,258 Mbps,33075 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,95 ms,40 Mbps,5173 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,101 ms,41 Mbps,5302 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,89 ms,44 Mbps,5756 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,136 ms,142 Mbps,18227 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,93 ms,46 Mbps,5941 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,103 ms,49 Mbps,6364 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,76 ms,190 Mbps,24371 kB/s
152.70.56.11,443,2a0b:21c0:100a:1b6:0:9241:d0d9:d695,DE,Frankfurt,隧道,93 ms,256 Mbps,32870 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,122 ms,112 Mbps,14336 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,74 ms,37 Mbps,4857 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,118 ms,48 Mbps,6261 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,80 ms,308 Mbps,39526 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,48 Mbps,6249 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,177 ms,130 Mbps,16691 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,99 ms,0 Mbps,44 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,220 ms,94 Mbps,12083 kB/s
8.212.48.236,443,47.76.21.97,HK,Hong Kong,隧道,262 ms,71 Mbps,9168 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,207 ms,78 Mbps,9986 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,217 ms,76 Mbps,9787 kB/s
146.56.129.186,443,146.56.129.186,KR,Seoul,中转,235 ms,70 Mbps,9053 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,243 ms,0 Mbps,11 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,224 ms,40 Mbps,5155 kB/s
130.162.144.191,443,2a09:bac1:3f00::22:138,KR,Seoul,隧道,195 ms,36 Mbps,4630 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,217 ms,31 Mbps,4059 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,237 ms,50 Mbps,6403 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,192 ms,83 Mbps,10649 kB/s
130.162.135.9,443,130.162.135.9,KR,Seoul,中转,199 ms,34 Mbps,4419 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,228 ms,80 Mbps,10240 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,234 ms,30 Mbps,3854 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,229 ms,1 Mbps,215 kB/s
129.151.148.35,443,129.151.148.35,AE,Amsterdam,中转,208 ms,36 Mbps,4663 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,211 ms,37 Mbps,4861 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,233 ms,2 Mbps,310 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,236 ms,26 Mbps,3422 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,230 ms,37 Mbps,4805 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,237 ms,34 Mbps,4479 kB/s
8.212.44.95,443,47.76.21.105,HK,Hong Kong,隧道,230 ms,69 Mbps,8863 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,216 ms,59 Mbps,7563 kB/s
158.101.141.253,443,158.101.141.253,JP,Tokyo,中转,327 ms,61 Mbps,7843 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,216 ms,34 Mbps,4399 kB/s
47.57.14.118,443,47.88.1.156,US,San Jose,隧道,249 ms,1 Mbps,203 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,1107 ms,22 Mbps,2875 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,0 ms,0 Mbps,21 kB/s
