中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,99 ms,72 Mbps,9261 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,75 ms,13 Mbps,1672 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,95 ms,224 Mbps,28774 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,32 ms,310 Mbps,39731 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,28 ms,650 Mbps,83251 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,594 Mbps,76083 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,66 ms,403 Mbps,51609 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,21 ms,1120 Mbps,143360 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,53 ms,529 Mbps,67788 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,89 ms,311 Mbps,39833 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,86 ms,338 Mbps,43315 kB/s
129.146.46.164,443,129.146.46.164,297 Mbps,38092 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,119 ms,1 Mbps,186 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,220 Mbps,28262 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,219 Mbps,28057 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,18 ms,48 Mbps,6176 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,112 ms,40 Mbps,5174 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,52 ms,75 Mbps,9601 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,85 ms,378 Mbps,48435 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,120 ms,216 Mbps,27648 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,107 ms,253 Mbps,32460 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,94 ms,146 Mbps,18739 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,45 Mbps,5788 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,4 Mbps,618 kB/s
129.151.244.9,443,129.151.244.9,FR,Paris,中转,142 ms,129 Mbps,16588 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,104 ms,166 Mbps,21299 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,99 ms,51 Mbps,6600 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,308 Mbps,39526 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,110 ms,264 Mbps,33894 kB/s
152.67.44.30,443,152.67.44.30,BR,S
