中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,41 ms,748 Mbps,95744 kB/s
198.46.188.190,443,2a09:bac5:a5fd:1ed2::312:1c,US,Toronto,隧道,17 ms,118 Mbps,15155 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,69 ms,96 Mbps,12390 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,537 Mbps,68812 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,68 ms,50 Mbps,6411 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,2 ms,75 Mbps,9709 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,67 ms,332 Mbps,42496 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,316 Mbps,40448 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,235 Mbps,30105 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,338 Mbps,43315 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,63 ms,344 Mbps,44032 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,284 Mbps,36454 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,68 ms,341 Mbps,43724 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,3 ms,44 Mbps,5648 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,29 ms,389 Mbps,49868 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,69 ms,317 Mbps,40652 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,57 ms,44 Mbps,5636 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,92 ms,273 Mbps,35020 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,67 ms,19 Mbps,2533 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,113 ms,832 Mbps,106496 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,106 Mbps,13619 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,89 ms,221 Mbps,28364 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,236 Mbps,30208 kB/s
