中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,5 ms,723 Mbps,92569 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,380 Mbps,48742 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,2 ms,573 Mbps,73420 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,20 ms,75 Mbps,9629 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,89 ms,344 Mbps,44134 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,678 Mbps,86835 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,30 ms,351 Mbps,44953 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,25 ms,1720 Mbps,220160 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,28 ms,880 Mbps,112640 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,25 ms,848 Mbps,108544 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,40 ms,532 Mbps,68198 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,10 ms,1752 Mbps,224256 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,21 ms,2016 Mbps,258048 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,30 ms,648 Mbps,82944 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,4 ms,741 Mbps,94924 kB/s
34.82.76.253,443,34.19.102.69,US,Seattle,隧道,22 ms,888 Mbps,113664 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,3 ms,1520 Mbps,194560 kB/s
158.101.15.48,443,158.101.15.48,US,Los Angeles,中转,36 ms,3 Mbps,503 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,137 ms,204 Mbps,26214 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,69 ms,362 Mbps,46387 kB/s
193.122.197.111,443,193.122.197.111,77 Mbps,9913 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,72 ms,20 Mbps,2644 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,85 ms,90 Mbps,11571 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,138 ms,282 Mbps,36147 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,103 Mbps,13209 kB/s
140.238.80.153,443,163.123.193.8,DE,Frankfurt,隧道,154 ms,104 Mbps,13312 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,157 ms,98 Mbps,12595 kB/s
47.245.33.33,443,47.245.33.33,JP,Tokyo,中转,110 ms,37 Mbps,4836 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,83 ms,48 Mbps,6190 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,24 ms,783 Mbps,100249 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,172 ms,71 Mbps,9169 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,76 ms,10 Mbps,1327 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,162 ms,65 Mbps,8390 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,145 ms,74 Mbps,9494 kB/s
