中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,296 Mbps,37888 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,318 Mbps,40755 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,1096 Mbps,140288 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,127 ms,378 Mbps,48435 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,35 ms,34 Mbps,4370 kB/s
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,56 ms,451 Mbps,57753 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,58 ms,444 Mbps,56832 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,179 Mbps,22937 kB/s
192.9.138.241,443,192.9.138.241,373 Mbps,47820 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,369 Mbps,47308 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,30 ms,13 Mbps,1738 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26b:7b,US,Los Angeles,隧道,58 ms,42 Mbps,5457 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,50 ms,57 Mbps,7410 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,56 ms,675 Mbps,86425 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,54 ms,443 Mbps,56729 kB/s
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,54 ms,412 Mbps,52838 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,46 Mbps,5898 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,115 Mbps,14745 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,51 ms,416 Mbps,53248 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,158 Mbps,20275 kB/s
158.101.215.34,443,2a0b:21c0:1007:c9:0:ea3f:7f9f:d02f,DE,Frankfurt,隧道,110 ms,191 Mbps,24473 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,52 ms,113 Mbps,14540 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,30 ms,808 Mbps,103424 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,199 Mbps,25497 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,106 ms,205 Mbps,26316 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,182 ms,92 Mbps,11878 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,95 ms,182 Mbps,23347 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,47 ms,64 Mbps,8218 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,101 ms,51 Mbps,6554 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,83 ms,401 Mbps,51404 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,48 Mbps,6216 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,63 ms,44 Mbps,5741 kB/s
144.22.252.124,443,144.22.252.124,BR,S
