中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,269 Mbps,34508 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,256 Mbps,32870 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,66 ms,310 Mbps,39731 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,69 ms,337 Mbps,43212 kB/s
15.237.186.112,443,2a05:d012:808:1d00:59d:51f6:8bfe:252c,FR,Paris,隧道,84 ms,266 Mbps,34099 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,98 ms,111 Mbps,14233 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,67 ms,336 Mbps,43008 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,69 ms,6 Mbps,865 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,22 ms,605 Mbps,77516 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,228 Mbps,29286 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,34 ms,67 Mbps,8703 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,173 ms,355 Mbps,45465 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,64 ms,113 Mbps,14540 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,40 Mbps,5221 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,94 ms,199 Mbps,25497 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,98 ms,174 Mbps,22323 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,90 ms,38 Mbps,4864 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,191 Mbps,24473 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,86 ms,47 Mbps,6126 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,315 Mbps,40345 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,118 ms,471 Mbps,60313 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,53 ms,920 Mbps,117760 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,15 ms,81 Mbps,10444 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,104 ms,300 Mbps,38502 kB/s
192.9.229.185,443,192.9.229.185,US,San Jose,中转,70 ms,285 Mbps,36556 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,14 ms,28 Mbps,3641 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,243 Mbps,31129 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,179 ms,94 Mbps,12083 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,72 ms,317 Mbps,40652 kB/s
